genes	logFC	logCPM	LR	PValue	FDR
ENSGMOG00000018405	0.146697967420312	3.18643309194721	1.67035705094168	0.196210717262135	0.284091811173715
ENSGMOG00000017250	-0.157177138305055	3.09202455996589	1.66995835023767	0.196264113196913	0.284120280096737
ENSGMOG00000019450	-0.146989934064941	2.89256429046226	1.66922926262847	0.196361800178386	0.284235724095585
ENSGMOG00000003287	0.146443867881646	3.73261770382719	1.66872512724962	0.196429380188334	0.284307570831698
ENSGMOG00000011044	-0.286050549955476	0.332815652486625	1.66732055977694	0.196617808061632	0.284554301006708
ENSGMOG00000005097	-0.104436017267849	6.26715983815038	1.66670890700249	0.196699929708911	0.284647148920193
ENSGMOG00000008816	0.103751902504767	6.6082228213656	1.66619114872013	0.196769476316666	0.284721784024563
ENSGMOG00000000362	-0.114962266789324	4.51957410469445	1.66604203416853	0.196789511105877	0.284724769356202
ENSGMOG00000005612	0.126335432559732	5.10156304821039	1.66353433427671	0.197126800019895	0.285186731140097
ENSGMOG00000017642	0.243464484939706	1.27174166621336	1.66320105147427	0.197171677982845	0.285225611238332
ENSGMOG00000019832	-0.241436385110798	0.808697814934184	1.66089792616122	0.197482131280245	0.285648626483422
ENSGMOG00000012499	-0.102494840039243	11.3027411298591	1.65871015429025	0.197777566246307	0.286049843165989
ENSGMOG00000014070	0.0910145462546722	6.24877475564105	1.65818162667328	0.197849015904022	0.286127061521445
ENSGMOG00000008703	0.314623455700627	-0.0691692033880785	1.65767010365646	0.197918195603201	0.286200983291485
ENSGMOG00000003362	0.112771580790652	4.74164953935137	1.65747512162109	0.197944572947322	0.286213002574101
ENSGMOG00000013154	0.231500859167285	1.03548380475519	1.65703491777748	0.198004139281317	0.286262373559762
ENSGMOG00000009800	-0.176398600213923	2.29554224781861	1.65695574164717	0.198014855257302	0.286262373559762
ENSGMOG00000013644	-0.211030764685981	1.63243324585536	1.65615650109429	0.198123065387322	0.286366547297814
ENSGMOG00000002110	-0.142202407361228	3.49823072578286	1.65615807165764	0.198122852678868	0.286366547297814
ENSGMOG00000015583	-0.222981749328577	1.4082826407094	1.65600277687623	0.19814388624548	0.286370515397476
ENSGMOG00000013117	-0.149785649114131	4.30281992030586	1.65480150462356	0.19830667851183	0.286579650429893
ENSGMOG00000020152	-0.182269319504476	2.03417687067118	1.65449827147223	0.198347796421816	0.286612927646009
ENSGMOG00000002661	-0.349264589706313	0.0847440883402781	1.65406236975903	0.198406921494208	0.286672216801891
ENSGMOG00000013569	-0.121089584650584	5.19406233637293	1.65314211373076	0.19853181160731	0.286826508416434
ENSGMOG00000002644	-0.116414243819241	6.30919642741361	1.65252432787698	0.198615704533086	0.286921547088327
ENSGMOG00000008140	-0.116297869809515	4.99606055885213	1.65161319254926	0.19873950911891	0.287074219818644
ENSGMOG00000004823	0.0949458697192753	7.43724905385717	1.6484538039044	0.199169507347221	0.287669113401588
ENSGMOG00000017514	-0.226188434120962	1.14240102140395	1.64780803989725	0.199257531321088	0.287740878305038
ENSGMOG00000016237	0.218904690388871	2.43866721739068	1.64790143081731	0.19924479839704	0.287740878305038
ENSGMOG00000004094	-0.198893446142974	1.56322761535379	1.64768960376227	0.199273680285481	0.287740878305038
ENSGMOG00000005322	0.117428267368871	6.92624045554025	1.64754463415587	0.199293449224718	0.287743198402188
ENSGMOG00000011401	-0.188232660815478	2.68551338087918	1.64716334301053	0.199345455403962	0.287792058498721
ENSGMOG00000010186	-0.102007388896802	7.8110050741467	1.64659148134498	0.199423484312629	0.287878474894304
ENSGMOG00000014096	0.14237014977741	3.6776504045429	1.64619601383206	0.199477465715515	0.287930164844287
ENSGMOG00000006594	0.135056451109025	3.6177897638779	1.6459195649028	0.199515211245929	0.287958412295641
ENSGMOG00000005542	-0.246766338644504	1.27291198798916	1.64430644527169	0.199735629249004	0.288250280032062
ENSGMOG00000010372	0.149993842675929	2.82569765265414	1.64394154928817	0.199785528597682	0.288269775006655
ENSGMOG00000001793	-0.117163330929271	5.64552676022572	1.64400266043543	0.199777170657202	0.288269775006655
ENSGMOG00000009774	-0.146073734809807	3.1143293065978	1.64358536480139	0.199834250777235	0.288313817964096
ENSGMOG00000003210	-0.152673881226576	3.14523634923267	1.64274868495637	0.199948754430279	0.288452751451366
ENSGMOG00000008994	0.134480480803158	3.59971648051643	1.64260191296545	0.199968848827323	0.288455474093715
ENSGMOG00000018888	0.0967127149664506	6.66033872328674	1.64196789870313	0.200055678309817	0.288554452973637
ENSGMOG00000007256	-0.203573470665902	2.84281392307214	1.64030547419952	0.200283561010987	0.288856846344749
ENSGMOG00000016697	-0.214726288466245	2.15223501273082	1.63986376026613	0.200344161787684	0.288891649695302
ENSGMOG00000000253	-0.123050019269216	4.22260160567202	1.63993200069124	0.200334798161077	0.288891649695302
ENSGMOG00000008080	-0.128317710723985	4.9355572193418	1.63857590513509	0.200520971631102	0.289120290639929
ENSGMOG00000007274	-0.120143885771076	5.41954850457468	1.63806791926771	0.200590763527102	0.289194600651549
ENSGMOG00000000559	0.0957189188261712	7.79148804740563	1.63623602238586	0.200842684084679	0.289531450769206
ENSGMOG00000017052	0.282143069610691	0.148856650805034	1.6357036815936	0.200915960772237	0.289584385599941
ENSGMOG00000006395	0.159048572365117	3.58206518280634	1.6357070718743	0.200915494000801	0.289584385599941
ENSGMOG00000004504	0.208144396211568	6.71803985520196	1.63423248078647	0.201118635036872	0.289823770683024
ENSGMOG00000018550	-0.108052104562863	4.82723391959878	1.63426059101615	0.201114760288119	0.289823770683024
ENSGMOG00000006123	0.314266425846344	0.310456129301051	1.63342699787285	0.201229701102916	0.289939962041959
ENSGMOG00000003672	0.279511213032602	0.726307228461443	1.63338230469958	0.20123586584696	0.289939962041959
ENSGMOG00000018113	-0.119034104234367	4.18217720722834	1.63279931583959	0.201316300648753	0.290029476327925
ENSGMOG00000006779	-0.286991052961364	0.478873248279305	1.63150564281511	0.201494923427564	0.290207642896627
ENSGMOG00000016664	-0.211038563202553	1.4900748193413	1.6315624874902	0.201487070733814	0.290207642896627
ENSGMOG00000013431	0.137480064195427	4.33633464571711	1.63172000104215	0.201465313220427	0.290207642896627
ENSGMOG00000007710	0.290294136862507	0.845526322873461	1.62913992956226	0.20182204965068	0.290652370931344
ENSGMOG00000001318	-0.321121893020796	0.785368654916736	1.62866821996118	0.201887351428448	0.290716748196744
ENSGMOG00000013870	0.116215849770414	4.25767096017733	1.62855194891447	0.201903451392336	0.290716748196744
ENSGMOG00000011176	0.207181643891484	1.42686479985716	1.62734739018425	0.202070334662487	0.290930599060141
ENSGMOG00000012719	-0.110381523091856	6.44859019418074	1.62686507136115	0.20213720210264	0.291000426434542
ENSGMOG00000014163	0.196500188720463	2.02252994168069	1.62641533685175	0.202199575600405	0.291063772145849
ENSGMOG00000008399	0.0963269904877747	6.43981621277946	1.6261228267028	0.202240155872925	0.291095738120719
ENSGMOG00000015519	-0.163884211038822	2.82703794487236	1.6256530539896	0.202305348047996	0.291136672642783
ENSGMOG00000001844	0.134012722811444	3.32524824803754	1.62566926312902	0.202303098231102	0.291136672642783
ENSGMOG00000008479	-0.0976970073909234	5.19793801297171	1.62520307455046	0.202367816629229	0.291200119787181
ENSGMOG00000012990	-0.242086836558415	1.46774648650154	1.62263823015692	0.202724316105722	0.291686617025061
ENSGMOG00000017620	0.330368358243344	-0.193434044276215	1.62220910995329	0.202784033667897	0.291746044805711
ENSGMOG00000005851	-0.125551504086073	3.9644764926037	1.62206272072646	0.202804410338487	0.291748867065528
ENSGMOG00000009061	0.305922052116649	0.4199571206122	1.61962140384669	0.20314458548436	0.292211700365782
ENSGMOG00000016189	-0.13945841898355	3.83027401545965	1.61835672236848	0.203321071493598	0.2924390136789
ENSGMOG00000009329	-0.122322809892269	4.03498704300305	1.61728868393685	0.203470256701713	0.292627022233591
ENSGMOG00000016879	0.173868039043767	2.09102744095865	1.61666931568534	0.203556830065705	0.292706865185178
ENSGMOG00000000482	0.150534825816988	3.73356133454347	1.61662715830726	0.203562724270043	0.292706865185178
ENSGMOG00000002132	-0.138566947410959	3.8946541277754	1.61512761956588	0.203772512091031	0.292981932031782
ENSGMOG00000012293	-0.273487893712821	0.567605811448558	1.61442997165809	0.203870200961993	0.293069194613996
ENSGMOG00000009441	0.137893481668962	3.61022134732012	1.61447965249085	0.203863242526944	0.293069194613996
ENSGMOG00000006574	0.309580303960298	0.00517764250416147	1.61327869152281	0.204031530881027	0.293237993286737
ENSGMOG00000005185	-0.222017772782369	1.05697174699256	1.61319581111817	0.204043150791706	0.293237993286737
ENSGMOG00000000296	0.212909851742417	1.37614881572701	1.61336334483589	0.20401966321211	0.293237993286737
ENSGMOG00000003678	-0.127875895576944	3.78615621506489	1.61283639289704	0.204093550591428	0.293283820591382
ENSGMOG00000009206	-0.116206635687384	5.76487162576303	1.61224846008362	0.204176025730561	0.293375727884026
ENSGMOG00000016500	-0.121975985097602	4.24449497815386	1.61112242812114	0.204334095061184	0.293576228172153
ENSGMOG00000000824	-0.0972775559944938	11.8758159284259	1.60949909404599	0.204562228330811	0.293877347066107
ENSGMOG00000010869	-0.158854614384778	7.77713105169007	1.60921762275524	0.204601815100508	0.293907567017622
ENSGMOG00000006768	0.30153894074821	0.0874797760344808	1.6073848193848	0.204859805843801	0.294224812254858
ENSGMOG00000001199	-0.109934933568281	4.96453563068063	1.60746413475136	0.204848633241942	0.294224812254858
ENSGMOG00000002080	-0.112822125518195	5.30188870408815	1.60699718552292	0.20491441946051	0.29427657247216
ENSGMOG00000010393	-0.114971573521097	7.32228921500775	1.60672515705033	0.204952755724041	0.294282367393317
ENSGMOG00000003176	-0.0950307594708821	7.1667333224894	1.6067049450755	0.204955604482602	0.294282367393317
ENSGMOG00000008765	-0.258668155372699	1.67899232950419	1.60623365535078	0.205022043231994	0.294351085720387
ENSGMOG00000014314	0.122383642361137	3.88857180493015	1.60364654380145	0.205387206928957	0.294848633506294
ENSGMOG00000009019	-0.162482114416187	3.79648788820903	1.60341436802547	0.205420015412087	0.294869013696992
ENSGMOG00000008502	0.201516402654116	1.68533462577818	1.60288909256705	0.205494264289429	0.294922151384856
ENSGMOG00000016911	0.142058037169665	3.24394875809817	1.60290266886473	0.205492344850303	0.294922151384856
ENSGMOG00000003490	0.155540715372012	2.96647683262849	1.60207343710226	0.20560962182266	0.295060981751485
ENSGMOG00000019295	-0.215830139518966	1.65132291609921	1.60087165060174	0.205779728873973	0.295278348387859
