genes	logFC	logCPM	F	PValue	FDR
ENSGMOG00000005576	0.0583320456786481	5.07110212581529	0.657469830701427	0.4360096457867	0.824533385570979
ENSGMOG00000010967	0.115664038452247	1.94603632873756	0.657291569623322	0.436069968885118	0.824533385570979
ENSGMOG00000019201	0.142745080548021	1.41435535719086	0.657207830320797	0.436098310792365	0.824533385570979
ENSGMOG00000001481	-0.103207912037059	2.55812600089539	0.656905251735527	0.436200745002659	0.824533385570979
ENSGMOG00000010630	0.172959904336165	0.87401195681326	0.656756707292311	0.436251047359192	0.824533385570979
ENSGMOG00000007665	-0.0550563727482657	5.59622630751914	0.656748957633908	0.436253671927154	0.824533385570979
ENSGMOG00000015638	0.16505881462398	0.879296615163178	0.656735372370813	0.43625827289538	0.824533385570979
ENSGMOG00000018711	-0.106592663547595	2.17316254632859	0.656238144183905	0.436426725843928	0.824661233565353
ENSGMOG00000015532	-0.061680805846387	4.71103730122835	0.65597286726732	0.436516641204073	0.824661233565353
ENSGMOG00000000936	-0.0849326166688515	3.4852539928857	0.655707826253497	0.436606507055734	0.824661233565353
ENSGMOG00000012789	-0.0983869412634943	2.80949796908904	0.655562081533833	0.43665593681222	0.824661233565353
ENSGMOG00000015153	-0.0898965651294009	2.73659809456997	0.655304244633233	0.436743405532314	0.824661233565353
ENSGMOG00000002343	-0.0687604659662429	3.99529472060196	0.655220877082789	0.436771693353022	0.824661233565353
ENSGMOG00000011976	0.0674163863158591	5.53948952052676	0.655183062975003	0.436784525223382	0.824661233565353
ENSGMOG00000003613	0.0787853648754626	3.66469396023583	0.655176271308503	0.43678682997881	0.824661233565353
ENSGMOG00000007979	0.0593248172241387	5.36218234100359	0.655141965285706	0.436798472050819	0.824661233565353
ENSGMOG00000010517	0.0842228092894042	4.83132519318855	0.654985547811781	0.436851560269659	0.824662332403278
ENSGMOG00000012940	0.0700526729799916	6.44785273155131	0.653902311837792	0.437219503204809	0.825022009624457
ENSGMOG00000018212	-0.0731168652450742	4.50287929929933	0.653849007322744	0.437237622333338	0.825022009624457
ENSGMOG00000008737	-0.068060822224797	4.14785996937324	0.65367615903161	0.437296384972809	0.825022009624457
ENSGMOG00000015954	-0.0706642044520891	3.86134254705534	0.653569319889676	0.437332713215233	0.825022009624457
ENSGMOG00000015884	0.134619407852527	1.45691259453594	0.65351460285365	0.437351320435509	0.825022009624457
ENSGMOG00000019742	-0.196117624169741	1.91426473644751	0.653399012789467	0.437390632587479	0.825022009624457
ENSGMOG00000009744	-0.102572045408068	1.77880895518405	0.65320244386432	0.437457499000528	0.825022009624457
ENSGMOG00000016249	-0.0580470748659561	6.98848679101242	0.653188254977056	0.437462326254455	0.825022009624457
ENSGMOG00000014456	0.0606023075388588	6.15171195706768	0.652944024813542	0.437545430464289	0.825079665130523
ENSGMOG00000016413	-0.141124348337032	2.20790205677902	0.652664156677118	0.437640693201981	0.825131268404358
ENSGMOG00000003443	-0.0701871551907853	5.68188113735022	0.652328232532456	0.437755081676876	0.825131268404358
ENSGMOG00000007186	0.0707132826285184	4.93526548350542	0.652244287562779	0.43778367421095	0.825131268404358
ENSGMOG00000003864	0.0746213794666706	3.36658838984689	0.652170810142664	0.437808703915054	0.825131268404358
ENSGMOG00000014395	-0.0887740933101722	2.78585592574469	0.652092224536665	0.437835476307266	0.825131268404358
ENSGMOG00000020413	0.0891259152086753	3.3413238088708	0.651732843537578	0.437957943933387	0.825184422103714
ENSGMOG00000003533	0.0646105578547405	3.9310391444467	0.651677256208412	0.437976891682045	0.825184422103714
ENSGMOG00000002822	0.0506415873158657	6.63462138609965	0.65137263537215	0.438080750124289	0.825184422103714
ENSGMOG00000000090	0.0562387260151411	6.02479715976066	0.651300746162435	0.438105266194198	0.825184422103714
ENSGMOG00000005066	-0.165682972030431	-0.00734972296104367	0.651238844124863	0.438126378194504	0.825184422103714
ENSGMOG00000017008	-0.169820723858572	0.860688932412262	0.65099430722476	0.438209795139437	0.825242571038368
ENSGMOG00000006187	-0.0703477504049342	3.64577821512101	0.650703773836957	0.438308936559627	0.825290356037123
ENSGMOG00000016419	-0.158035295159584	3.83993053099362	0.649995593797903	0.438550750532385	0.825290356037123
ENSGMOG00000019911	-0.115183634215375	1.25950054889085	0.64996427835073	0.438561448534463	0.825290356037123
ENSGMOG00000018425	-0.240758558183929	0.197279489616984	0.649849533397208	0.438600651455327	0.825290356037123
ENSGMOG00000010891	-0.0725061910736547	7.05591891251066	0.649835460917246	0.438605459753923	0.825290356037123
ENSGMOG00000014266	-0.0539474033229432	5.28561803823232	0.649832729692135	0.438606392971647	0.825290356037123
ENSGMOG00000007972	-0.111086631313646	2.5065779811044	0.649778269027833	0.438625002029349	0.825290356037123
ENSGMOG00000002125	-0.0712032033316187	5.25926963428277	0.649685304497927	0.438656770761595	0.825290356037123
ENSGMOG00000012212	0.0519507434432839	6.63010802329755	0.649133729100004	0.438845338541288	0.825290356037123
ENSGMOG00000012616	0.0534109801099351	6.33678217190844	0.648962530984902	0.438903893469769	0.825290356037123
ENSGMOG00000013094	-0.109584101251592	2.25865742762993	0.648926194040873	0.438916323462012	0.825290356037123
ENSGMOG00000012073	0.115335960610486	1.68327037676691	0.64884122408667	0.438945391902767	0.825290356037123
ENSGMOG00000010952	0.155664854855706	2.55114418382928	0.64877290845812	0.438968765160789	0.825290356037123
ENSGMOG00000006063	0.0841959063884093	7.93675861413629	0.648766914856041	0.438970815887822	0.825290356037123
ENSGMOG00000006151	-0.0908610893894766	2.11288797932589	0.648119785067122	0.439192326178794	0.825607980247054
ENSGMOG00000002138	-0.0999222841576987	4.25022514027882	0.647939996753966	0.43925389986494	0.825624910397169
ENSGMOG00000013681	-0.0608149749445546	6.05846885164046	0.647327285755394	0.439463847532315	0.825920687967277
ENSGMOG00000016861	0.0716441657612034	7.58835682319514	0.64708461884582	0.439547044072459	0.825978209404409
ENSGMOG00000002916	-0.0757067476504041	2.94200675999761	0.646543456477111	0.439732671317812	0.826228177499408
ENSGMOG00000009394	-0.0606361535806066	5.67489324019505	0.645270200156508	0.440169929815001	0.826950827473015
ENSGMOG00000012525	-0.0849987221440892	5.21523248911737	0.645113861538827	0.440223668785462	0.826952869506574
ENSGMOG00000018864	0.0804855590675346	5.50204968147131	0.644581191224703	0.440406847422206	0.827032632426562
ENSGMOG00000011789	-0.0553004130918333	5.89458842455932	0.644449909606678	0.440452012889623	0.827032632426562
ENSGMOG00000010120	0.068713634971223	4.44155933115483	0.644368352858968	0.440480075121695	0.827032632426562
ENSGMOG00000016330	-0.119897729637558	1.35920292038885	0.64393454604947	0.440629390084622	0.827032632426562
ENSGMOG00000003278	-0.0572889973577316	5.57307328724481	0.643917405013792	0.440635291696012	0.827032632426562
ENSGMOG00000011900	-0.0524913501215558	6.18566134930224	0.643415270344781	0.440808233338858	0.827032632426562
ENSGMOG00000004434	-0.125121994824254	1.68057315953698	0.643309083886484	0.440844819711668	0.827032632426562
ENSGMOG00000002492	-0.0689528487933239	7.87515426556117	0.643305131732513	0.440846181516952	0.827032632426562
ENSGMOG00000007563	-0.0524811048910898	4.92610383349838	0.642851250811098	0.441002622930072	0.827032632426562
ENSGMOG00000004545	0.17816715487401	0.0845871143183747	0.642716850101738	0.44104896513338	0.827032632426562
ENSGMOG00000020270	0.161042532655105	0.636552379396911	0.642525642359221	0.441114908652282	0.827032632426562
ENSGMOG00000017514	-0.150870949119958	1.35880809950199	0.64243863542364	0.441144920914432	0.827032632426562
ENSGMOG00000013377	0.0529686244212035	5.94128382380205	0.64221296133746	0.441222780927277	0.827032632426562
ENSGMOG00000000548	0.0992722159161924	10.3485355610514	0.642212604583114	0.441222904029419	0.827032632426562
ENSGMOG00000017073	0.0924272270947535	3.65308206826388	0.641943724901431	0.441315700198737	0.827032632426562
ENSGMOG00000007497	-0.154410751233923	0.551405950297109	0.641515001574286	0.44146372872899	0.827032632426562
ENSGMOG00000002266	0.0931096958041407	2.86896044948461	0.641312093276604	0.44153381708203	0.827032632426562
ENSGMOG00000011223	0.145841827299312	2.03998513470221	0.641252596579065	0.441554371858732	0.827032632426562
ENSGMOG00000007740	0.118319553116406	7.6058311098252	0.641158290352816	0.441586955796231	0.827032632426562
ENSGMOG00000016734	0.058731779640609	6.52165158785383	0.641145391281528	0.441591412890497	0.827032632426562
ENSGMOG00000002471	0.155023636272224	0.958143279166172	0.641077937281693	0.441614721893891	0.827032632426562
ENSGMOG00000019826	-0.199028490375786	0.750175058241085	0.640962509699853	0.441654613092381	0.827032632426562
ENSGMOG00000019534	-0.0813481650705516	2.75085864246435	0.640891351656904	0.441679207933304	0.827032632426562
ENSGMOG00000010587	0.0718484806233315	4.55700168505911	0.640413885300806	0.441844296619557	0.827032632426562
ENSGMOG00000007343	-0.318975113699336	2.93579688751321	0.640402716004356	0.441848159737655	0.827032632426562
ENSGMOG00000012084	-0.0749357642608368	10.730777533385	0.640269951948084	0.441894083052746	0.827032632426562
ENSGMOG00000000338	0.0724141755979806	3.80595803101137	0.640254889515988	0.44189929367356	0.827032632426562
ENSGMOG00000004765	0.0788641415653139	4.17237394945418	0.64010958995438	0.441949563091724	0.827032632426562
ENSGMOG00000007217	0.193276689267133	0.616779484103845	0.639714783333258	0.442086202572313	0.827032632426562
ENSGMOG00000002938	0.0706011695688468	4.15625728886862	0.639624477939097	0.442117466404339	0.827032632426562
ENSGMOG00000007813	-0.0676245526439646	3.47513578193623	0.639579937803939	0.442132887600586	0.827032632426562
ENSGMOG00000002237	-0.0628273070818452	6.00352046429611	0.639561452911338	0.442139287913903	0.827032632426562
ENSGMOG00000019843	0.0558066621122243	5.8611734229975	0.639362702177535	0.442208114194267	0.827032632426562
ENSGMOG00000013622	-0.267992422144301	0.609217968630358	0.639354492390525	0.442210957580188	0.827032632426562
ENSGMOG00000017510	-0.144904642719314	0.6330542796236	0.638923867697632	0.442360143084691	0.827032632426562
ENSGMOG00000009690	0.0979446150057696	2.60357321397096	0.638405200024503	0.44253994102542	0.827032632426562
ENSGMOG00000000571	-0.0858306699776171	4.86755760010064	0.638264087684834	0.442588879083676	0.827032632426562
ENSGMOG00000013767	-0.164624674613659	1.5647272085817	0.63826090490805	0.442589982980939	0.827032632426562
ENSGMOG00000014306	-0.0717779217483854	9.13505857835485	0.638203501871898	0.442609893126873	0.827032632426562
ENSGMOG00000017639	0.110919392957545	1.79734893985319	0.638192855168146	0.442613586081413	0.827032632426562
ENSGMOG00000015837	-0.0747930650145327	4.43082661475544	0.638140574000903	0.442631721259883	0.827032632426562
ENSGMOG00000002240	-0.108795129314816	2.05721788405174	0.637949476243995	0.442698019327404	0.827032632426562
ENSGMOG00000019274	-0.129865348237309	2.55014249223868	0.637817015409351	0.442743983996534	0.827032632426562
ENSGMOG00000004066	-0.0706825875050623	5.34291589850705	0.637794968559445	0.442751635148591	0.827032632426562
ENSGMOG00000001360	-0.0555421262474946	4.73863811335923	0.637788543893491	0.442753864809814	0.827032632426562
ENSGMOG00000007434	-0.19412620280325	0.688570694642199	0.637663827257615	0.442797151039436	0.827032632426562
ENSGMOG00000009456	-0.110392033144945	7.95480479172216	0.637572301277275	0.44282892203646	0.827032632426562
ENSGMOG00000015680	-0.180674008886635	3.56569295615642	0.637505471549733	0.442852122725377	0.827032632426562
ENSGMOG00000007287	0.0907296914960949	4.52029428421196	0.637150026429856	0.442975553388984	0.827032632426562
ENSGMOG00000006541	-0.0713070548613596	4.10839265106866	0.636867095987759	0.443073843675193	0.827032632426562
ENSGMOG00000004986	0.0926191882685145	2.28690208954283	0.636540348832505	0.443187400985252	0.827032632426562
ENSGMOG00000015266	0.0742174280148048	3.48667618010429	0.635914810737553	0.443404934600751	0.827032632426562
ENSGMOG00000009219	-0.0708682909846267	4.78968312787572	0.63579761500447	0.443445709653988	0.827032632426562
ENSGMOG00000016709	-0.234176215830407	2.25569544385211	0.635774810721023	0.44345364450516	0.827032632426562
ENSGMOG00000000061	0.0539545056667331	4.71040669878071	0.635745021503817	0.44346401015014	0.827032632426562
ENSGMOG00000015161	0.0881181196844178	5.3109958349346	0.635604105522287	0.443513049624164	0.827032632426562
ENSGMOG00000002816	-0.064226926104624	4.21427714067776	0.635601986306317	0.443513787190787	0.827032632426562
ENSGMOG00000014560	0.055389840452268	7.18206374465426	0.635461452429345	0.443562702797654	0.827032632426562
ENSGMOG00000002698	0.053641877790344	8.63059466018066	0.635190919051341	0.443656892549027	0.827032632426562
ENSGMOG00000012753	0.0793869855921012	4.04620364927286	0.635066741329397	0.443700137782492	0.827032632426562
ENSGMOG00000014136	-0.113474320236933	2.49038972051376	0.63504160227677	0.443708893379213	0.827032632426562
ENSGMOG00000019513	-0.118932445072904	1.20295725371359	0.635027843958477	0.443713685339512	0.827032632426562
ENSGMOG00000005386	-0.0783127006287161	3.71242044544812	0.634824511389902	0.443784515184924	0.827032632426562
ENSGMOG00000018691	-0.173867653331063	1.00257153734906	0.634814281946302	0.443788079054893	0.827032632426562
ENSGMOG00000001087	0.0765162818949236	3.57039109712608	0.634326511517293	0.443958070241437	0.827032632426562
ENSGMOG00000008887	0.0517731772571616	5.09482894606805	0.634218568671985	0.443995703654061	0.827032632426562
ENSGMOG00000007018	0.06490354193991	4.59842683945596	0.634119189066076	0.444030356249967	0.827032632426562
ENSGMOG00000005154	-0.0587253651344925	4.53273613858941	0.634018143840656	0.444065594238928	0.827032632426562
ENSGMOG00000012217	-0.057288120241362	6.00019317684935	0.633932480063619	0.444095471822388	0.827032632426562
ENSGMOG00000002376	0.129624211269492	1.78460146412009	0.63392337990202	0.44409864594881	0.827032632426562
ENSGMOG00000003723	0.168835869057259	3.53512027972863	0.633837771805567	0.444128507805641	0.827032632426562
ENSGMOG00000003622	-0.0779782313383129	3.76397522710612	0.633811862473451	0.444137546169196	0.827032632426562
ENSGMOG00000004195	0.112660323494506	3.80856913220657	0.633782383418493	0.44414783018773	0.827032632426562
ENSGMOG00000010053	-0.0810233425953593	5.6778758427293	0.633214174815898	0.444346131971362	0.827032632426562
ENSGMOG00000015042	0.141004840160595	1.35326434716965	0.633212950321562	0.444346559472345	0.827032632426562
ENSGMOG00000009073	0.0842342194472408	3.3936584042939	0.633188484914905	0.44435510108876	0.827032632426562
ENSGMOG00000009323	-0.114783868731151	1.77370961272038	0.633033513318314	0.444409212722624	0.827032632426562
ENSGMOG00000007697	-0.0886733216196453	2.37070403886742	0.632992395826672	0.444423571610189	0.827032632426562
ENSGMOG00000006842	-0.0908958769245346	3.28797833671433	0.632985321577856	0.444426042129134	0.827032632426562
ENSGMOG00000010375	0.0565600209461	7.55401429888342	0.632829263906607	0.444480547497303	0.827036071436163
ENSGMOG00000007521	-0.109778046055123	1.83020249857926	0.632670417962328	0.444536038128611	0.827041342673296
ENSGMOG00000009539	-0.092567090294484	2.94556402706818	0.632327102588067	0.444656009977035	0.827049072034485
ENSGMOG00000010576	-0.0749537580954294	3.80345420743337	0.632298262815382	0.444666090512407	0.827049072034485
ENSGMOG00000018516	0.0579765006385103	4.93280439749288	0.632206500812081	0.444698167154669	0.827049072034485
ENSGMOG00000017411	0.0927778353229994	2.46515200115014	0.631778988579608	0.44484766056831	0.827229144788761
ENSGMOG00000008589	0.0731486760784969	5.04797588361219	0.63155555861304	0.444925823324879	0.827276545654143
ENSGMOG00000011790	0.0652155613769535	4.69718062507725	0.631111517424887	0.445081230622939	0.827467543580005
ENSGMOG00000008431	0.0986488200622249	2.4777844765626	0.630670969788767	0.44523550454866	0.82760659012806
ENSGMOG00000004342	0.073521519062191	4.31913695698403	0.630597022026337	0.445261408798046	0.82760659012806
ENSGMOG00000007166	-0.0709821274938208	6.53572735072245	0.630368900622187	0.445341336613661	0.827657204218928
ENSGMOG00000018745	-0.147311616247873	4.4945831930659	0.62993993702775	0.445491699037526	0.827838692035422
ENSGMOG00000013056	0.0736500850072913	5.87535682416861	0.629629955648327	0.445600407866291	0.827942742925348
ENSGMOG00000005766	-0.151409413057341	0.946611544259123	0.628996131088358	0.445822824389393	0.828004769636912
