genes	logFC	logCPM	F	PValue	FDR
ENSGMOG00000018004	-0.0961840809618124	3.05984291803352	0.485904264491699	0.496806491204832	0.642891257071015
ENSGMOG00000017629	-0.0819290349923995	7.69641367480413	0.485756671704488	0.496870804538011	0.642923455915584
ENSGMOG00000012094	0.124830383845232	2.43579442038436	0.485320615279384	0.497060901251865	0.643118393501956
ENSGMOG00000013936	-0.087383942878915	4.17527030211517	0.484906960667742	0.497241350596991	0.643300818970399
ENSGMOG00000013863	-0.175075479485188	0.778475683423725	0.484805073189652	0.497285814906815	0.643307300226565
ENSGMOG00000005638	-0.0784401590401679	4.32773766012871	0.484329896879339	0.4974932774103	0.643524624210626
ENSGMOG00000013579	0.288196786069698	4.2835080757366	0.483890766151932	0.497685138236027	0.643721734010663
ENSGMOG00000010655	0.122212353844866	2.66208140204921	0.483555660962274	0.497831637115336	0.643860144615337
ENSGMOG00000012471	-0.0678954086558381	7.25694823776098	0.482598935448427	0.498250310955195	0.644350517141851
ENSGMOG00000019145	-0.251884946688309	0.818704941986876	0.482368407968782	0.498351285398457	0.64436071956529
ENSGMOG00000015638	0.167156235258583	1.27023737992523	0.482329895747538	0.49836815784656	0.64436071956529
ENSGMOG00000014878	-0.0645044549043755	4.25436559291588	0.482310267011716	0.498376757708548	0.64436071956529
ENSGMOG00000016531	0.165042986454032	0.689396554486481	0.481707053115842	0.498641169450405	0.644651464310883
ENSGMOG00000014710	-0.116192886352159	3.59020862225484	0.481054154000563	0.498927639827705	0.644970678457998
ENSGMOG00000010369	-0.141154547182253	8.14778615414222	0.480488011877268	0.499176279929097	0.645240942147133
ENSGMOG00000005184	-0.0774767030609488	6.12525851172178	0.480295384345321	0.499260928710029	0.645299202744117
ENSGMOG00000004194	-0.137594165592238	4.90710090022695	0.480061648320406	0.4993636764524	0.645380845319941
ENSGMOG00000015503	-0.102650323283314	2.94628221425073	0.479474275725662	0.499622044218896	0.645663583339074
ENSGMOG00000018065	0.273807249741232	-0.351327774019467	0.479070477177508	0.499799800588933	0.645812066618538
ENSGMOG00000019952	0.216165634848716	0.589316453564095	0.479033330069506	0.499816158764755	0.645812066618538
ENSGMOG00000002626	-0.198396717272452	1.15856813695133	0.478808190660967	0.499915321914196	0.64588901139548
ENSGMOG00000020527	-0.131595350721795	1.66722984785991	0.47867082998546	0.499975839853586	0.645916018446455
ENSGMOG00000007945	-0.145956665272154	2.0338594193005	0.478217699826772	0.500175570636753	0.646122855271134
ENSGMOG00000007783	-0.103249851932586	4.55402487057685	0.477888943404651	0.500320568511066	0.646247653419851
ENSGMOG00000003006	0.0730223250386336	4.43569843516711	0.477818949195204	0.500351449050733	0.646247653419851
ENSGMOG00000014313	-0.0551240832624566	9.59767407257857	0.47741411772062	0.500530121799817	0.646427218688793
ENSGMOG00000014192	0.0816855456309046	10.633569841712	0.477044295170108	0.500693442281572	0.646586929859103
ENSGMOG00000005369	0.0826164532558533	2.8423418894362	0.476911835260215	0.500751962030461	0.646611288580554
ENSGMOG00000015584	-0.074020438097354	5.20696420591853	0.476775342985784	0.500812275945798	0.646637960032961
ENSGMOG00000003027	0.115996318934212	4.16143992476908	0.476152976944655	0.501087453814128	0.646942032974848
ENSGMOG00000014719	-0.0646495808455547	3.90051833019525	0.475773359414359	0.501255432778762	0.647097470822011
ENSGMOG00000020593	0.0923717719530347	3.88664949949407	0.475701544128955	0.501287221953561	0.647097470822011
ENSGMOG00000009735	-0.0746838283289455	6.86578125046128	0.475131817308468	0.501539539595561	0.647371927889932
ENSGMOG00000002951	-0.232919517756791	0.44531502405416	0.474818081397564	0.501678581692578	0.647500140465249
ENSGMOG00000000070	-0.0798482334154933	4.31808448524249	0.474653576568002	0.501751514649275	0.647543014592087
ENSGMOG00000003469	0.0579737167847741	9.03673477984035	0.474482232036994	0.501827500019614	0.647589820959225
ENSGMOG00000015161	-0.0897397400780701	5.25070019077967	0.473754493265046	0.502150455112297	0.647955299984647
ENSGMOG00000019594	0.178180766213189	0.331566313997545	0.473549787753416	0.502241365719124	0.648007702156516
ENSGMOG00000011977	0.0815546050770859	4.19528730832261	0.473484083760211	0.502270551355661	0.648007702156516
ENSGMOG00000001259	0.184975462125465	1.30270299586091	0.473159139872606	0.502414935427351	0.648142695003003
ENSGMOG00000013849	-0.174765123796745	3.00974484257518	0.472426115704665	0.502740915446402	0.648489363736161
ENSGMOG00000018342	0.164895947784704	1.66274796492868	0.472376026031115	0.502763204353806	0.648489363736161
ENSGMOG00000007686	0.100693304870606	4.49972837476655	0.472123491155252	0.502875604151546	0.648570424023317
ENSGMOG00000011305	-0.122708670471216	2.28481873319466	0.471991652436219	0.502934301533571	0.648570424023317
ENSGMOG00000011849	0.388942192536877	-0.0961621666616446	0.471911648775054	0.502969926803233	0.648570424023317
ENSGMOG00000015297	-0.0751772669935236	6.43580846856962	0.471877445702052	0.502985158649178	0.648570424023317
ENSGMOG00000019472	0.227682144718754	0.243045939824577	0.471609747544762	0.503104402559376	0.648641820932111
ENSGMOG00000013028	0.0901833240379053	3.04352647026025	0.471574532471649	0.50312009256844	0.648641820932111
ENSGMOG00000014287	0.148890273826266	3.44780345563992	0.47130018132755	0.503242359063861	0.64874815500761
ENSGMOG00000004694	-0.0900022256137327	8.20440586113071	0.471068135691573	0.503345813156161	0.648830222429536
ENSGMOG00000015430	0.081442647169903	4.77836343316878	0.470954207634529	0.503396620160195	0.648844418317152
ENSGMOG00000016958	-0.0978033315696075	5.86372181484833	0.470293914511068	0.503691262587795	0.649172874594419
ENSGMOG00000003116	0.0899666432319382	4.20842685510934	0.470089876495754	0.503782372626215	0.649211458339741
ENSGMOG00000017078	-0.0773308658291599	5.90981346372845	0.470048543056251	0.503800833018875	0.649211458339741
ENSGMOG00000000710	0.0715042458534457	5.1887526930187	0.468554286359992	0.504469011379553	0.650021118266446
ENSGMOG00000017212	0.0666371746498015	6.47967158162376	0.468428973178465	0.504525118872875	0.650042043715703
ENSGMOG00000003039	0.0746295522895749	6.26884077163188	0.46801566055218	0.50471025374113	0.650229194630936
ENSGMOG00000001634	0.145163384679527	1.81715017002483	0.467748187977112	0.504830127263596	0.650332245005368
ENSGMOG00000019389	0.0782787851400671	4.82524663817305	0.467182689353438	0.505083735073544	0.650564835420659
ENSGMOG00000013811	0.0782039850121048	6.12975981744574	0.467167659732163	0.505090478478389	0.650564835420659
ENSGMOG00000003028	-0.114639885183567	5.16154365299764	0.466528255519546	0.505377511895798	0.650788884267953
ENSGMOG00000006095	-0.141363186400351	1.19117747136819	0.466524345381709	0.505379268083801	0.650788884267953
ENSGMOG00000001662	-0.0870833504659972	4.10841961664687	0.466474877138051	0.505401487050379	0.650788884267953
ENSGMOG00000017639	-0.115893063738304	1.78776960301043	0.466424577915665	0.505424081047844	0.650788884267953
ENSGMOG00000015743	-0.212488858625841	1.06360335603967	0.466174553786192	0.505536416651173	0.650882128355763
ENSGMOG00000019367	-0.145913798835699	5.37085626182882	0.46580992490912	0.505700324159472	0.65104175171103
ENSGMOG00000020550	0.140178633323645	1.29231927242044	0.465669787010147	0.505763344070276	0.651071476793452
ENSGMOG00000013538	0.155243625021887	5.28072841110922	0.465574397106913	0.505806248880928	0.651075304965937
ENSGMOG00000003396	-0.0832994515011519	3.34130887029607	0.465375197148128	0.505895866759838	0.651139256987619
ENSGMOG00000016082	-0.0725421789791196	5.78502551696581	0.464998002614731	0.506065640346856	0.651306359290827
ENSGMOG00000016060	0.223462212503571	0.180072848861469	0.464642936192531	0.506225547416518	0.651460738013127
ENSGMOG00000016419	-0.178581510949117	4.02601698117842	0.463829975564562	0.506592011980657	0.651880889854362
ENSGMOG00000014839	0.258828956434184	0.463913834440918	0.463630991705577	0.506681781909137	0.65192379923678
ENSGMOG00000017131	-0.0866029357101105	6.12514302490698	0.463562276334114	0.506712788907057	0.65192379923678
ENSGMOG00000009851	-0.0774346803913846	8.7612098461292	0.463458887456742	0.506759448324178	0.65192379923678
ENSGMOG00000003850	-0.196989510262732	1.94898678507106	0.463401634038808	0.506785290115068	0.65192379923678
ENSGMOG00000006396	0.0900217382518815	6.96017512559534	0.463055928499281	0.506941377314381	0.65207314271939
ENSGMOG00000020516	0.155582183096324	1.49339442059574	0.46293128137988	0.506997677050816	0.652094117244896
ENSGMOG00000016400	0.0820940268674958	4.20191458509482	0.462777100703305	0.507067331814185	0.652132264176548
ENSGMOG00000008723	0.205624640903049	-0.0758533703982732	0.462538587223839	0.507175119738938	0.652219443752929
ENSGMOG00000002268	-0.121124853808462	2.79723661292037	0.461712420885646	0.507548795121711	0.652648509815418
ENSGMOG00000008721	-0.209314723639623	0.840895992188445	0.461512228298551	0.507639416705687	0.652713562762103
ENSGMOG00000011670	-0.0841221832762864	3.12280728836364	0.461271741037713	0.507748316981787	0.652802106007572
ENSGMOG00000014427	0.224136826881457	-0.13286286582181	0.460782247411582	0.507970104920271	0.652998139613583
ENSGMOG00000000662	0.115077796594664	3.21355091596675	0.460756374184785	0.507981832836018	0.652998139613583
ENSGMOG00000003009	-0.126826462133758	5.71887321357459	0.460670110196282	0.508020938423692	0.652998139613583
ENSGMOG00000011183	-0.0795588555710065	5.81417575114003	0.460346593321168	0.508167644776682	0.653135223717784
ENSGMOG00000020156	-0.0982506508127455	3.58603262517958	0.460112000055546	0.508274074254008	0.653220523426468
ENSGMOG00000018624	-0.0527608155352739	7.16916758614848	0.459908446345126	0.508366454282211	0.653287755128582
ENSGMOG00000009531	-0.0783882343321553	3.69062710797265	0.458824795836729	0.508858762683091	0.65386887268877
ENSGMOG00000001682	-0.0623690874629678	5.48157711403124	0.458597713165697	0.508962036299975	0.653909289256477
ENSGMOG00000012830	0.0901579485259801	3.12761896245327	0.458579269963623	0.508970425633483	0.653909289256477
ENSGMOG00000006781	0.0780865534466123	7.77228808596093	0.458291492746675	0.509101360260578	0.654025975342635
ENSGMOG00000016179	-0.105820789524165	3.1689307250858	0.458129574576263	0.509175057431497	0.654069117735804
ENSGMOG00000007644	-0.32271919409945	1.49667021059363	0.457929548694863	0.509266125877682	0.654134566128533
ENSGMOG00000003246	0.0574733708234165	5.53455316251616	0.457800284733243	0.509324993204453	0.654146812691138
ENSGMOG00000011375	-0.0930138878189631	4.5189358641888	0.45768330461326	0.509378276983806	0.654146812691138
ENSGMOG00000003262	0.096186892084836	4.9771502039461	0.457644359597269	0.509396018444611	0.654146812691138
ENSGMOG00000003974	0.303934509730693	-0.186137984045017	0.457487455750007	0.509467507504826	0.654187093232492
ENSGMOG00000010428	0.186837526852168	0.643930811612705	0.457304404489149	0.509550932781116	0.654242693046389
ENSGMOG00000014003	0.0610978210503643	5.84096725396703	0.456983804446783	0.509697104976019	0.654378842254645
ENSGMOG00000016898	-0.168686382055779	1.15006229567993	0.456726123640016	0.509814644984725	0.654434705298125
ENSGMOG00000012602	-0.273662241698122	0.0523091074656856	0.456712433753425	0.509820890935099	0.654434705298125
ENSGMOG00000012441	-0.0713162271109761	8.5744915355167	0.45651129817203	0.509912674059283	0.654489385753568
ENSGMOG00000000422	-0.0629977852039586	5.70446554982725	0.456368678417875	0.509977773018969	0.654489385753568
ENSGMOG00000012485	0.164496278932143	2.32494937557691	0.456355236002916	0.509983909598227	0.654489385753568
ENSGMOG00000018911	0.0879573931228014	4.311345979738	0.456075655614106	0.510111570662199	0.654594938562962
ENSGMOG00000011557	0.0659978381934522	11.5884148207283	0.455999288789018	0.510146451046891	0.654594938562962
ENSGMOG00000014678	0.0735564703726879	3.71352214296096	0.45585840086388	0.51021081259523	0.654626007189584
ENSGMOG00000017871	-0.0891300267962241	2.89846831762195	0.455331261235113	0.510451754708507	0.654883614802282
ENSGMOG00000008281	-0.241657954515919	0.54307997922934	0.455172155387537	0.510524518277991	0.654925434344819
ENSGMOG00000007637	-0.0807262822882108	4.06448961447496	0.454847153453718	0.510673208966671	0.655038072173933
ENSGMOG00000003336	-0.082190200710543	5.50173866082796	0.45480463043212	0.510692669333028	0.655038072173933
ENSGMOG00000009233	-0.243297933189041	0.396337071837295	0.454386110289887	0.510884273630967	0.655150237902418
ENSGMOG00000007540	-0.0826342017947348	3.4646816220015	0.454375230619822	0.510889256224927	0.655150237902418
ENSGMOG00000000326	-0.0850816158568674	8.78840819309166	0.454310571736902	0.510918870051013	0.655150237902418
ENSGMOG00000009733	-0.168505747513351	0.528076939124833	0.454262603003611	0.510940841776581	0.655150237902418
ENSGMOG00000006692	-0.197548615105367	0.184978834128034	0.453921789202132	0.511096998178282	0.655228895858565
ENSGMOG00000002223	-0.0699525598670454	3.75411940498793	0.453879711775013	0.511116283480405	0.655228895858565
ENSGMOG00000008773	0.0580352226915219	6.87709011399238	0.453865618541264	0.511122743111014	0.655228895858565
ENSGMOG00000016584	0.0722712348019678	6.01404419428704	0.453400688976755	0.51133592619716	0.655450650679614
ENSGMOG00000008889	-0.205248135754059	1.27630733090969	0.452724901271302	0.511646080258256	0.655780249250366
ENSGMOG00000017549	-0.194743768217888	1.19484577651268	0.452665204198251	0.511673494692619	0.655780249250366
ENSGMOG00000005770	0.240926149018132	1.42564572294052	0.452526260373015	0.511737311564006	0.655789836084722
ENSGMOG00000006232	-0.0767946902913861	6.81010442583111	0.45247378950009	0.511761415169703	0.655789836084722
ENSGMOG00000000179	0.0645023207888682	5.52593710251447	0.45221109651546	0.511882119628753	0.655892963500732
ENSGMOG00000014058	0.0943424984919433	2.88614842493765	0.451592177154269	0.512166709791074	0.656206050852072
ENSGMOG00000008100	0.0667955362058162	5.25003213904272	0.451394597505027	0.512257620733669	0.656244290661329
ENSGMOG00000004216	-0.0866665655458269	4.94345603072646	0.45135237532272	0.512277051918884	0.656244290661329
ENSGMOG00000015278	0.122755211866239	2.35839168514106	0.451233860880386	0.51233160090134	0.656262609214891
ENSGMOG00000004799	-0.07525765587708	4.99965006730403	0.4507165256494	0.5125698394638	0.656516200507247
ENSGMOG00000019369	0.0831188121169879	4.68908385850014	0.450512334138067	0.512663927123995	0.656582468460963
ENSGMOG00000013197	0.169011781479405	1.27791967414474	0.450429476722136	0.512702115206684	0.656582468460963
ENSGMOG00000002257	-0.0934307827804191	4.39777118166413	0.450216021484711	0.512800518146842	0.656656911048791
ENSGMOG00000000875	-0.101756556031476	2.78847112004831	0.44959829108164	0.513085484989814	0.656970224026929
ENSGMOG00000012408	-0.281136303047429	-0.244245018078816	0.449238698966261	0.513251501582693	0.657131192250162
ENSGMOG00000017621	0.0709831794102934	5.11744914405357	0.448730045835007	0.513486503105878	0.657380451722781
ENSGMOG00000000792	0.0936758462380723	3.03489958205617	0.448154665439975	0.51375256848555	0.657669437792014
ENSGMOG00000004083	-0.12382148293139	1.67727178459338	0.448001920489294	0.513823242291617	0.657675188055969
ENSGMOG00000013870	0.0679254565571889	4.25223596296948	0.447970609022642	0.513837732023611	0.657675188055969
ENSGMOG00000017680	-0.0623600493731403	5.33751862801168	0.447583204392922	0.514017069233962	0.657826299873745
ENSGMOG00000014354	-0.202795050089923	2.10326077112716	0.447541277296977	0.514036484924341	0.657826299873745
ENSGMOG00000005653	-0.080331527714299	5.39082838639607	0.446887493564645	0.514339412895962	0.658131206360196
ENSGMOG00000009228	-0.0975708491459961	5.79406774516549	0.44685285518357	0.514355471490216	0.658131206360196
ENSGMOG00000007074	-0.159039295150862	1.5712513239943	0.446602842480864	0.514471406136916	0.658216236942386
ENSGMOG00000000560	-0.0563828513179031	6.0079685828074	0.446535452078817	0.514502664203048	0.658216236942386
ENSGMOG00000008959	0.047806697582107	6.30128395134083	0.446075743264687	0.514715985616147	0.658437481992098
ENSGMOG00000018522	-0.16396686940385	3.00051027738949	0.44583068766524	0.514829765926599	0.658505612902312
ENSGMOG00000000001	-0.120686583259318	5.50165274570508	0.445742764900977	0.51487059997054	0.658505612902312
ENSGMOG00000006017	0.0737163429038711	5.10741837843946	0.445700125101979	0.514890405329137	0.658505612902312
ENSGMOG00000016010	0.0792345590114924	5.15249658122917	0.445152200606556	0.515145028963456	0.658779584097973
ENSGMOG00000006639	0.0695289830393595	5.94627255748618	0.445058183448646	0.515188742295144	0.65878381641615
ENSGMOG00000005313	-0.173234803560717	0.908992609938925	0.444757018646028	0.515328814489321	0.658911254724622
ENSGMOG00000017369	0.0720954912357221	11.7389880944741	0.444375928128746	0.515506159615059	0.65908632733659
ENSGMOG00000001115	-0.229659697487961	2.28808760301265	0.444211500800122	0.51558271219087	0.659132517035608
ENSGMOG00000012706	-0.181009019004933	1.1650439299126	0.444025700446812	0.515669240335019	0.659186228274646
ENSGMOG00000019885	-0.251420887771895	-0.0488987554866672	0.443912811909138	0.515721825999985	0.659186228274646
ENSGMOG00000012914	0.327740956162066	-0.200152813053879	0.443860899052329	0.515746011290994	0.659186228274646
ENSGMOG00000013194	0.0655961362626516	3.82914154542752	0.443483889102323	0.515921715618887	0.659359113745567
ENSGMOG00000007848	-0.0960233634860541	3.64360906106548	0.442968672764559	0.516162007016648	0.659614509319417
ENSGMOG00000003705	-0.0570966962969794	5.42846411996239	0.442565552112546	0.516350160447012	0.659803241856468
ENSGMOG00000001251	-0.191673816471731	1.38679495780245	0.442303581644964	0.516472500166878	0.659886731375165
ENSGMOG00000018275	-0.082528054208668	5.93213318435955	0.442116931748562	0.516559697568909	0.659886731375165
ENSGMOG00000015015	-0.431400902878119	-0.196480215528735	0.442107525277802	0.516564092709015	0.659886731375165
ENSGMOG00000013121	0.160855542286857	1.58169622013082	0.442079081068163	0.516577383580044	0.659886731375165
ENSGMOG00000019107	0.202346434011593	0.450211449490599	0.441928507475554	0.516647751144696	0.659924918324658
ENSGMOG00000017030	-0.0750911728027996	5.79585366479189	0.440522381141815	0.517305721470945	0.660666147329499
ENSGMOG00000004858	0.0790667032633043	4.1820539461143	0.440412709081993	0.517357104753037	0.660666147329499
ENSGMOG00000003967	-0.0754308094332736	7.54888831627494	0.44027739320722	0.517420515458584	0.660666147329499
ENSGMOG00000002652	-0.0564672039112808	7.61647724796845	0.440225545994622	0.517444815470346	0.660666147329499
ENSGMOG00000011940	-0.109959686123421	3.73991071651622	0.440208706158603	0.517452708497675	0.660666147329499
ENSGMOG00000014145	0.0768079099816374	5.11555212225912	0.44016932798944	0.517471166362774	0.660666147329499
ENSGMOG00000009168	-0.158004176473663	2.37161222887997	0.439803998264728	0.517642465985038	0.660833104281714
ENSGMOG00000008526	-0.0796597081785083	3.8641700599507	0.439367242896784	0.517847392439962	0.66104296044262
ENSGMOG00000004513	-0.0642773775287537	5.37961734294117	0.439128497204356	0.517959475069956	0.661134275952375
ENSGMOG00000008587	-0.220453697677935	0.101978612136751	0.438689182349583	0.518165833743462	0.661319548297158
ENSGMOG00000019490	0.0646648162410477	6.5543385172103	0.438646813430628	0.518185743578319	0.661319548297158
ENSGMOG00000019368	-0.0875751586472577	3.40383156477244	0.437860831176889	0.518555343201352	0.661739443601632
ENSGMOG00000006948	-0.0635919994415653	4.50134158332008	0.437356198284448	0.518792895743614	0.661990778298609
ENSGMOG00000008013	-0.235895834101225	0.0802143165206473	0.437256275968912	0.518839957134109	0.661999021916555
ENSGMOG00000019439	0.182775781955046	0.920924048769478	0.437088477331874	0.518919004488662	0.662012859288666
ENSGMOG00000015409	0.0930346762229266	4.59195317061906	0.436936329058276	0.518990698266172	0.662012859288666
ENSGMOG00000002700	-0.158077994528807	2.01076118092116	0.436894691196102	0.519010321602228	0.662012859288666
ENSGMOG00000010800	0.228920609922194	0.435378045664805	0.436888563820326	0.519013209462559	0.662012859288666
ENSGMOG00000011219	-0.0850299869859023	10.748717979525	0.436416249747865	0.519235901873813	0.66224510169372
ENSGMOG00000012343	-0.165106638772503	2.06071656313826	0.435934536042205	0.519463206556705	0.662442865875205
ENSGMOG00000011392	-0.109046413051113	3.43934543239983	0.435915450652975	0.51947221607362	0.662442865875205
ENSGMOG00000010386	0.0974812926425254	3.41445266174254	0.43574953839843	0.519550549275434	0.662490944391645
ENSGMOG00000004524	0.204658866705489	3.74062647861605	0.435521770466791	0.519658122069744	0.662576296555144
ENSGMOG00000018810	-0.091970362856232	2.77415210724612	0.43502200050701	0.51989430223535	0.662825599964609
ENSGMOG00000017270	-0.18828104477083	1.06735890536366	0.434910424192699	0.519947057608725	0.662841030047714
ENSGMOG00000005042	-0.170634529942807	0.5376525190703	0.434765991326096	0.520015362764165	0.662871061361474
ENSGMOG00000003786	-0.076836648298792	4.29942710546475	0.434688696534649	0.520051923761789	0.662871061361474
ENSGMOG00000014205	-0.329984939263589	-0.507403349888978	0.434444231963653	0.520167588339177	0.66296666363404
ENSGMOG00000013112	-0.0940018820113988	6.03640896306931	0.434269893760037	0.520250102572304	0.662985964981513
ENSGMOG00000007056	0.0806375411563529	5.18580172600539	0.434240419058291	0.52026405531668	0.662985964981513
ENSGMOG00000014075	0.0636240150548243	5.58818342506381	0.434097586345219	0.520331679247126	0.662998022508691
ENSGMOG00000012959	-0.195212244274834	0.109707924906237	0.433981952178485	0.520386437889392	0.662998022508691
ENSGMOG00000004848	-0.0500866170771939	6.21892404029715	0.433907898240224	0.520421511743185	0.662998022508691
ENSGMOG00000008358	0.128903405932906	2.41277091620726	0.433876959925392	0.520436166212127	0.662998022508691
ENSGMOG00000012498	0.0497010426546089	6.56947012756881	0.433373745004409	0.520674629137139	0.663249986568833
ENSGMOG00000017488	0.193612828893279	1.3892762016968	0.432507031215688	0.521085817474168	0.663721916562481
ENSGMOG00000019233	0.0737735529384683	6.28795781802074	0.432067626591038	0.521294508924248	0.663935866896568
ENSGMOG00000017073	-0.0978671117279501	3.6379457707918	0.431820995093436	0.521411711797212	0.664033270393934
ENSGMOG00000018177	-0.118845012631015	1.97912569555256	0.431661553557101	0.521487506533921	0.664074221659427
ENSGMOG00000004337	0.0839218898915671	3.55740875458753	0.43152080176041	0.521554433458115	0.664074221659427
ENSGMOG00000006933	-0.0653567528772992	5.31985902352466	0.43148830803608	0.521569886341357	0.664074221659427
ENSGMOG00000014093	-0.0622459867315988	5.34161034638268	0.43141073549635	0.521606780545371	0.664074221659427
ENSGMOG00000007397	0.111073980133928	2.7053501414613	0.431159276662801	0.521726409674206	0.66417466503263
ENSGMOG00000001852	-0.0753217290162284	4.05229904226216	0.43078222770306	0.521905881765597	0.66435126881006
ENSGMOG00000008505	0.0770908021030748	6.32670007871375	0.430529781208779	0.522026107687386	0.664452434492024
ENSGMOG00000007038	0.121522189598214	5.49922021199955	0.430403323394132	0.52208635153448	0.66447724313244
ENSGMOG00000000985	-0.057257611072427	5.18374974259601	0.430305003653091	0.522133199397999	0.664482584180086
ENSGMOG00000018826	0.0764336658462787	3.19406555164784	0.430223470350481	0.522172054651913	0.664482584180086
ENSGMOG00000005456	0.0868701983798673	6.37904564342579	0.429815071357106	0.522366760183346	0.664656227117835
ENSGMOG00000001129	0.0794756478255504	3.31650811871048	0.429766266864879	0.522390036830117	0.664656227117835
ENSGMOG00000019431	-0.0619619722732971	5.09702066080266	0.429639823686446	0.522450351097104	0.664681099768904
ENSGMOG00000016424	0.0881842001304513	5.93246703173091	0.429500606711381	0.522516773399594	0.664713738806303
ENSGMOG00000011711	0.192074471920694	2.29822007533506	0.429389588507019	0.522569752843579	0.664729272906424
ENSGMOG00000008852	-0.0673282274143309	5.3661556154497	0.429253259926052	0.522634824301924	0.664732595764907
ENSGMOG00000017480	-0.214814347357569	0.671111526608031	0.429213296225302	0.522653902343214	0.664732595764907
ENSGMOG00000000522	0.110598424240051	1.99812933649887	0.428750471211735	0.522874941302868	0.664961853049158
ENSGMOG00000004062	0.285064449003324	1.0354980690123	0.428176706732205	0.523149202932566	0.665258754782054
ENSGMOG00000019521	0.0501189916477933	7.85314143913031	0.427891475567341	0.523285643327553	0.665342794956867
ENSGMOG00000011099	-0.193838373979306	0.775267898591574	0.427788713109345	0.523334815868617	0.665342794956867
ENSGMOG00000008985	-0.0916801798656902	3.40352338958218	0.427782667489774	0.523337709004711	0.665342794956867
ENSGMOG00000007727	0.0695762538415739	6.48562649746041	0.427277601061299	0.52357951327291	0.665598313107344
ENSGMOG00000000206	0.0848358318232331	2.68088699169181	0.427150763490236	0.523640270106589	0.665623653550162
ENSGMOG00000014738	0.0938866241521723	3.6796536474978	0.426610726014014	0.523899100862481	0.66590075144705
ENSGMOG00000000337	-0.0659322518854378	3.62322254688099	0.426387823307656	0.524006003262558	0.665984713009276
ENSGMOG00000002777	0.0537321138821087	6.39313237144037	0.425845711390685	0.524266164260089	0.66626343010606
ENSGMOG00000008664	0.0710480498329377	5.16264739267241	0.425734539864485	0.524319545290843	0.666279338006951
ENSGMOG00000007301	-0.127196350536097	2.30980971786573	0.42558296510329	0.524392342866648	0.666319915090453
ENSGMOG00000018907	0.066572637393944	10.8493480824176	0.42519317535902	0.524579635036691	0.66650595724096
ENSGMOG00000005322	-0.0992181804717659	7.07221843752475	0.424898021225915	0.52472153758796	0.666530740883377
ENSGMOG00000018816	-0.175853332397886	1.1250665687318	0.424875081273132	0.524732569504926	0.666530740883377
ENSGMOG00000009335	-0.0809856013254606	3.16448782338063	0.424840324711179	0.524749284895366	0.666530740883377
ENSGMOG00000002765	-0.074146674940352	7.14060019346794	0.424812521581065	0.524762656897879	0.666530740883377
ENSGMOG00000019236	-0.271274129247328	-0.292892749750771	0.424550509700865	0.524888703316531	0.66663890851971
ENSGMOG00000015637	0.133052322695495	1.58956114185019	0.424459462846744	0.524932516474787	0.666638950776848
ENSGMOG00000017232	-0.0786171609542208	4.04314220608237	0.424380525780177	0.524970507695475	0.666638950776848
ENSGMOG00000019573	0.07423825936313	3.50885039197274	0.424239053823431	0.525038608755756	0.666673507963757
ENSGMOG00000016822	-0.0751833073962712	6.32311887328796	0.423677193458467	0.525309235866877	0.66689842913527
ENSGMOG00000006939	-0.0902871929720725	2.76121894995756	0.423643485714631	0.525325479841303	0.66689842913527
ENSGMOG00000008442	0.200096952776624	0.131338821004571	0.423616573263896	0.525338449789231	0.66689842913527
ENSGMOG00000003030	0.235359764427395	0.585084861181104	0.422943802421244	0.52566287193967	0.667258320511975
ENSGMOG00000016731	-0.186786349001643	0.826623648741014	0.42238143082625	0.525934342695064	0.667550946414683
ENSGMOG00000015709	0.0958559930506283	2.18408046419619	0.421469068876028	0.526375316083714	0.668058654062813
ENSGMOG00000016714	-0.0585424727699738	6.32162795462302	0.421168616319503	0.526520684531831	0.668156106550438
ENSGMOG00000007837	-0.0669044092580573	4.61649494056366	0.421140983639188	0.526534057839104	0.668156106550438
ENSGMOG00000003438	0.061540354603571	4.42031855204877	0.420825892572184	0.526686596152893	0.668297661499838
ENSGMOG00000010873	-0.106192504744736	4.08662552337615	0.4205384667892	0.526825813059945	0.668422292579753
ENSGMOG00000009847	-0.088121094814229	2.54718118996297	0.420062034265177	0.527056727488166	0.668663238538325
ENSGMOG00000007541	0.0557851790544954	7.76348594233104	0.419592129110607	0.527284662597213	0.66890036751323
ENSGMOG00000014650	0.184434610800119	6.58952272623	0.419410525479047	0.527372801486687	0.668904225095767
ENSGMOG00000011724	0.265357172686225	6.28225719779376	0.419359828612337	0.52739741142343	0.668904225095767
ENSGMOG00000014325	-0.14817893551518	2.13570293128496	0.419332297298152	0.527410776929235	0.668904225095767
ENSGMOG00000007151	-0.105682114723823	2.6662263885959	0.417481767744864	0.528310592503887	0.669993327430651
ENSGMOG00000008571	-0.197986202592118	2.32507585368858	0.417290540493686	0.52840373925722	0.670059338045494
ENSGMOG00000020168	0.133584064848558	1.50380841177749	0.4171184962552	0.52848756812011	0.670113523462042
ENSGMOG00000003877	-0.14043796522774	1.32004501155767	0.41668332083853	0.528699718787787	0.670330397732105
ENSGMOG00000019948	-0.197806914358619	1.19172251190325	0.416503850801855	0.528787257764169	0.670347102978478
ENSGMOG00000013089	-0.0769390302478905	4.02143258957219	0.416487733701298	0.528795120423746	0.670347102978478
