genes	logFC.uvyes.oilhigh	logFC.uvyes.oillow	logCPM	F	PValue	FDR
ENSGMOG00000009497	-0.291496335357514	-0.091335120653715	6.54064307898926	4.78466230823249	0.021137188986265	0.070000391727645
ENSGMOG00000009999	-0.0786823275794569	-0.634222392966137	1.24095501884008	4.78357997694729	0.0211522755213178	0.07003620533649
ENSGMOG00000013199	-0.873354464036954	-0.0837971639919724	0.266338022525717	4.77515196004914	0.021270162047106	0.0704123114778287
ENSGMOG00000019643	-1.15048439913786	-0.562708662987829	0.452569526408859	4.77433589970942	0.0212816152586293	0.0704360022076943
ENSGMOG00000016067	0.479766864512977	0.33942384282137	2.31809198862153	4.77383348305382	0.0212886699546972	0.07044512849563
ENSGMOG00000006873	-0.338484897560089	-0.107139171474925	5.10734537264566	4.77138755951619	0.021323051486841	0.0705446585315409
ENSGMOG00000003807	-0.543940927432434	-0.126441463622072	1.92467949670235	4.77063458687132	0.0213336481548539	0.0705571684789212
ENSGMOG00000009363	0.423026035809934	0.370014303437074	3.1871157694595	4.77050723348943	0.0213354409900575	0.0705571684789212
ENSGMOG00000015978	-0.503282002985762	-0.179920245716394	2.57156506256773	4.76867768548733	0.0213612151451243	0.0706144806559877
ENSGMOG00000004909	0.385043477712737	0.577827270849647	2.68627873913795	4.76856219972159	0.0213628432331893	0.0706144806559877
ENSGMOG00000002856	-0.568263762527764	0.294837014121875	5.16047357292446	4.76835999872295	0.0213656941410174	0.0706144806559877
ENSGMOG00000005789	-1.07490266761527	-0.309253774556625	-0.160486828313339	4.76723015079944	0.0213816320524355	0.0706529115572618
ENSGMOG00000002423	-0.776756007773264	-0.450741340447659	0.780306236858569	4.76600861410739	0.021398878170302	0.0706956489007981
ENSGMOG00000002928	0.619488618127875	0.212357140762939	1.91914265602057	4.76489924851078	0.0214145539703839	0.0707302139765311
ENSGMOG00000012869	-0.961717343708091	-0.443658091208513	0.852032554727225	4.76465761798315	0.0214179699981395	0.0707302139765311
ENSGMOG00000019097	0.347986145422515	0.175345702499454	5.53065146855129	4.76402833269609	0.0214268692910787	0.0707453511155394
ENSGMOG00000016742	0.174671053104928	-0.127100760492484	3.86070253358017	4.76293789179628	0.0214422999059792	0.0707820423597899
ENSGMOG00000007660	-0.92560584996939	-0.677447594761595	1.2195736061959	4.76215201180605	0.0214534283740855	0.0708045200999363
ENSGMOG00000018692	-0.325580109507426	0.159701407561945	5.16611469751784	4.75982153367839	0.0214864667983107	0.0708883219063741
ENSGMOG00000002689	-0.134298282817046	-0.217909348000986	6.03597542139487	4.75975093539987	0.0214874685263693	0.0708883219063741
ENSGMOG00000014254	-0.652439250407037	-1.1042837537056	0.4306025628958	4.75932481962601	0.0214935158368119	0.0708940050528887
ENSGMOG00000014726	0.366186869094368	-0.0529543292203952	3.02767695891491	4.75772344015228	0.0215162590122757	0.0709547443146721
ENSGMOG00000010412	-0.256892747304722	-0.343227157015232	3.29392277258786	4.7571731199241	0.0215240809476716	0.0709662628670919
ENSGMOG00000015018	0.243187623352648	-0.0721294990522472	6.15493865575851	4.75618877157808	0.021538079768729	0.0709950727532272
ENSGMOG00000013488	-0.646190063345995	-0.156449945795725	1.8154831201313	4.75594974228602	0.0215414806243245	0.0709950727532272
ENSGMOG00000019513	-0.513981367158028	0.0592569710350598	1.25052821788624	4.75450894971382	0.0215619925075158	0.071036769566732
ENSGMOG00000019189	-0.413676542750609	-0.106937610909543	3.50155262996203	4.75445232541458	0.0215627990827828	0.071036769566732
ENSGMOG00000019967	0.302336824190737	0.684459547810635	0.919933784326724	4.75311882442086	0.0215818035802032	0.0710850926442177
ENSGMOG00000019321	-0.50258634584009	-0.796158446661535	2.99071325100771	4.75167178666311	0.0216024471558661	0.0711387939385521
ENSGMOG00000010328	-0.803416204580093	-0.435115959394099	2.18617017151815	4.74982991244468	0.0216287551614126	0.0712111233904471
ENSGMOG00000016855	-0.224760538690049	-0.303110072699298	4.48697589010565	4.74678876605543	0.0216722704407788	0.0713400661316641
ENSGMOG00000018850	0.351887611346189	0.261233366474004	3.02206436224428	4.74575127838231	0.021687137872113	0.0713746739886667
ENSGMOG00000015926	0.271407532780073	-0.0676894563128942	4.35161766717794	4.74364284462383	0.0217173870349297	0.0714598807032523
ENSGMOG00000020517	-0.869692033408791	-0.532503994194829	0.0857281259159759	4.74266566677527	0.021731422208999	0.0714917126775276
ENSGMOG00000015282	-0.58501230535463	-0.115693284909361	2.05226192067803	4.74161003068743	0.0217465955706633	0.0715172060368497
ENSGMOG00000017662	0.268010498849869	0.0199145198454135	5.30901172699991	4.74151954062085	0.0217478967909288	0.0715172060368497
ENSGMOG00000003622	0.308425381427833	0.35250094135035	3.82711552629086	4.74024005371998	0.0217663046693208	0.0715633839639343
ENSGMOG00000008603	1.08994552396239	0.434025403620167	0.295999156651774	4.73969443737029	0.0217741596594938	0.0715748544812677
ENSGMOG00000010818	0.277053545642854	-0.0323951071882761	4.21839432087591	4.73755487916059	0.021804992227277	0.0716618359225646
ENSGMOG00000002136	-0.64196436059463	-0.269188441542708	3.20607919518992	4.73593572774344	0.0218283575184189	0.0717242463017519
ENSGMOG00000014428	0.36360290077398	0.200385404327065	3.92437820525896	4.73497664131328	0.0218422107728552	0.0717553830058947
ENSGMOG00000010924	-0.210790641597223	0.00595232783866965	4.56865856047908	4.73416075699867	0.0218540032534522	0.0717797385962417
ENSGMOG00000002274	0.291488835330578	-0.493026484804301	1.44941859485238	4.7307050110314	0.0219040295682808	0.0719251693611587
ENSGMOG00000020511	-1.05742271739369	0.160663243558138	-0.158557866934151	4.73049622329629	0.0219070560983509	0.0719251693611587
ENSGMOG00000006654	0.283712770453937	0.125060807936218	6.02178121809481	4.72719713993278	0.0219549402700893	0.0720679487079644
ENSGMOG00000002412	-0.235865129491329	-0.0256955168278299	6.20648253386831	4.72643612564859	0.0219660023800742	0.0720852031871507
ENSGMOG00000019503	-0.230569174653296	0.0976246955350435	6.53664829989554	4.72623057362457	0.0219689913452696	0.0720852031871507
ENSGMOG00000014852	0.159720116037711	-0.233386391044285	4.30807466754871	4.72542064334528	0.021980773059418	0.0721094282095337
ENSGMOG00000005076	0.524232850974116	-0.0232878811643817	2.29925294299673	4.72343907753697	0.0220096275905556	0.0721896408747455
ENSGMOG00000018721	-0.351588701462857	0.00942551345364066	3.56895339139325	4.72233376821155	0.0220257407635081	0.072223889720479
ENSGMOG00000001222	0.196952967757611	-0.40664082017292	2.61696229100196	4.72211845299147	0.022028881144537	0.072223889720479
ENSGMOG00000018858	-0.00207376428371953	0.344407887971466	5.18936732066281	4.72173064182577	0.0220345386373965	0.0722279927780127
ENSGMOG00000007621	-0.760056666757404	-0.701108158019205	0.357936046704072	4.72006703446024	0.0220588260590757	0.0722799473874524
ENSGMOG00000002006	-0.766808482817847	0.33085294239687	0.543574373291457	4.72004097236079	0.022059206782128	0.0722799473874524
ENSGMOG00000016903	-0.703227888180718	0.162210317910282	1.12810370969876	4.71764477862245	0.0220942422361432	0.0723802783727208
ENSGMOG00000014957	0.0375657799649079	-0.35572808971296	5.37688208986798	4.7128130856113	0.0221650755068794	0.0725978187381166
ENSGMOG00000008772	0.240069764107196	-0.0449504256245065	6.69114403263553	4.7112551174134	0.0221879691514541	0.0726567860207884
ENSGMOG00000018450	-0.190915383941963	0.329931892076779	4.23462331616353	4.71098484386585	0.0221919433664422	0.0726567860207884
ENSGMOG00000007307	-0.152737575987455	-1.43343049802231	-0.134709281181607	4.70917529568579	0.02221857204572	0.0727294431999777
ENSGMOG00000017588	-0.334215799008992	-0.0251992893579165	5.51035339043723	4.70884771615856	0.022223396375462	0.0727307120748548
ENSGMOG00000005587	-0.323449504064158	-0.00451177116733672	3.2627610046737	4.70751952403492	0.0222429688258428	0.0727802371181718
ENSGMOG00000002670	0.532102009210519	0.198569573149691	3.37946340849661	4.70630782666819	0.0222608412529452	0.0728241809338517
ENSGMOG00000007250	0.0781558159926324	-0.223666562157212	4.66015547623456	4.70423810339474	0.0222914063003853	0.0729096216045924
ENSGMOG00000018855	0.0411838285115286	0.522105842120229	4.32456475730716	4.7032641956062	0.0223058047626333	0.0729421618738974
ENSGMOG00000014593	-0.909836710083369	-0.0612839999157489	1.57286895884193	4.70071956224614	0.0223434738319119	0.0730507711460972
ENSGMOG00000015869	0.249106493453339	0.0931298183443171	6.15957205808562	4.69758335373955	0.0223899971945717	0.073188279962236
ENSGMOG00000008421	-0.686502812987695	-0.193069201547004	2.35681850888848	4.69715039404868	0.0223964282630898	0.0731909082680322
ENSGMOG00000004773	-0.689880621598745	-0.340984132310256	1.82948400899117	4.69692811136227	0.022399730786355	0.0731909082680322
ENSGMOG00000018097	-0.0841707979736885	0.367335305834751	2.35073521071616	4.69567317821905	0.0224183858455501	0.0732372656767841
ENSGMOG00000010080	-0.497521761923026	-0.172884414440104	3.57543913939948	4.6889104500746	0.0225192131957816	0.0735519948034365
ENSGMOG00000007473	-0.580686012791686	-0.0957140790450713	2.28392373022826	4.68773839766674	0.0225367386797244	0.0735945731427733
ENSGMOG00000007368	-0.304604294405608	0.191703105164581	2.92949678777393	4.68669556943636	0.0225523446043354	0.0736248902300442
ENSGMOG00000002824	-0.327230163368847	-0.0684508506660629	4.69629089324534	4.68651786748283	0.0225550051079901	0.0736248902300442
ENSGMOG00000014117	-0.0188878275059767	0.525905888968735	1.83705541774635	4.68372136962134	0.0225969193203893	0.0737213651030291
ENSGMOG00000019076	-0.140617667888634	0.680945141173826	0.353159692933472	4.68359839881164	0.0225987644001751	0.0737213651030291
ENSGMOG00000008652	-0.512890444027102	0.210843475083094	3.60358515081803	4.68339546431053	0.0226018096370002	0.0737213651030291
ENSGMOG00000003484	0.292066202694535	0.294400042589759	5.14577997337366	4.68334621705471	0.0226025487102925	0.0737213651030291
ENSGMOG00000003182	0.211737867015642	-0.368708596967966	2.60925605160223	4.68289391843781	0.0226093377893065	0.0737288391446393
ENSGMOG00000016377	-1.33017840947407	-1.55768383465464	-0.509793360895173	4.68176695096184	0.0226262635935899	0.0737693594052742
ENSGMOG00000018703	-0.577042384355152	-0.00606240664710012	1.30244513712597	4.67464306172114	0.0227335819675127	0.0740907381052689
ENSGMOG00000005135	-0.398423614608354	0.265713887288953	3.38901290592247	4.67462366184206	0.0227338749874643	0.0740907381052689
ENSGMOG00000015646	0.354791563886362	0.288306103695652	6.12396965154539	4.6741586027727	0.0227409005925922	0.0740989034812889
ENSGMOG00000016503	0.42122874664214	-0.037320101651966	3.98324804541856	4.6726497997237	0.0227637105122121	0.0741584869687388
ENSGMOG00000006723	-0.497550298669443	-0.4652660612944	2.67044968104478	4.67174874063931	0.0227773447150365	0.0741881605232652
ENSGMOG00000006893	-0.279924362712028	0.0134501469206846	6.18213041447862	4.67130539001319	0.0227840565112586	0.07419527977534
ENSGMOG00000000534	0.345185372929509	0.249390250170272	7.06655828050782	4.66976962528947	0.0228073230946366	0.0742506854519661
ENSGMOG00000007768	0.93448408687001	0.135735108691739	0.288217645241781	4.6695845031886	0.0228101294415971	0.0742506854519661
ENSGMOG00000015033	-0.577772686563721	-0.577895520542731	1.06797869040621	4.66761227799551	0.0228400510303666	0.0743333247053404
ENSGMOG00000019227	0.3317043638891	0.0632201462567338	4.14624458984039	4.66655058833651	0.0228561764471331	0.0743710401940955
ENSGMOG00000016825	0.285775622416573	0.0935965072606179	7.0645917294654	4.66571350502724	0.0228688993366017	0.0743976715270711
ENSGMOG00000008514	0.396888694301553	-0.428424043850832	0.364421078237139	4.66405956843455	0.0228940607149699	0.0744647494643852
ENSGMOG00000001226	-0.261713180174054	-0.202394736203164	6.70278134072632	4.66223302079541	0.0229218836795307	0.0745404560917568
ENSGMOG00000005345	0.233776470895377	0.0215603868218106	8.05532200666645	4.66039223999612	0.0229499613622416	0.0746169608510961
ENSGMOG00000016221	0.311292597168876	0.191976102454572	5.92363609937134	4.65905618653118	0.0229703642375421	0.0746684871992918
ENSGMOG00000005763	0.4415409820758	0.30249723181378	5.93505539839072	4.65799565615126	0.0229865739082573	0.0746958279551815
ENSGMOG00000007910	0.196961826569089	-0.0584860201942791	5.40054093800395	4.65790444151536	0.0229879686696977	0.0746958279551815
ENSGMOG00000017062	0.35574836089199	0.120359285001983	5.06172691482178	4.65761175185363	0.0229924448155826	0.0746958279551815
ENSGMOG00000000723	-0.944484471952805	0.0218727737063612	0.484186661013325	4.6571211244869	0.0229999502182342	0.0747054059693904
ENSGMOG00000010258	0.721188184074396	1.73192089865465	0.0983356778566951	4.65549415806	0.0230248582722629	0.0747584540196196
ENSGMOG00000018167	-0.422022180977656	-0.345389844899408	4.76374318141052	4.65542675615677	0.0230258908067556	0.0747584540196196
ENSGMOG00000016147	-0.870650312668073	0.092998790239258	2.95063113975558	4.6551609265278	0.0230299635697602	0.0747584540196196
ENSGMOG00000003114	0.495162799577102	0.0653576370721625	1.71872864533615	4.65375649341203	0.0230514940752253	0.0748135304642978
ENSGMOG00000019221	0.467946646289095	0.210318508374728	4.83561066151347	4.65173220138066	0.0230825665112635	0.0748995472721977
ENSGMOG00000015498	-0.261732799092906	-0.0846519692229649	5.47766271084567	4.65142206268693	0.0230873311703911	0.0749001820455614
ENSGMOG00000020143	0.357994681685145	-0.421555379223657	1.53905144818036	4.6509753630889	0.023094195729308	0.0749076277385331
ENSGMOG00000017983	-0.685940191385567	-0.481594172029912	1.98963143113854	4.6492604200594	0.0231205707592439	0.074978341534379
ENSGMOG00000017932	-0.737134880856592	-0.757416547131109	0.509470354742855	4.64828191153838	0.0231356347213151	0.0750123536365742
ENSGMOG00000000289	0.114569332674779	-0.55521292690182	0.800652276205825	4.64449920721136	0.023193971139152	0.0751866262377138
ENSGMOG00000006412	-0.824514609612311	-0.303864756667601	0.953241904873361	4.64371575092881	0.0232060738728416	0.0751877988767471
ENSGMOG00000018218	-1.53730175361098	-0.277911108492651	-0.667856586630443	4.6436829866466	0.0232065801637535	0.0751877988767471
ENSGMOG00000015562	0.422264441162085	0.200916085247191	4.30670582827405	4.64357208840727	0.0232082939124687	0.0751877988767471
ENSGMOG00000002639	0.818933969881077	0.0903187125425974	0.410705383036763	4.64328835381198	0.0232126791993666	0.0751877988767471
ENSGMOG00000014925	0.118021871276519	0.295787203429923	6.52422592931061	4.64133613226351	0.0232428768476284	0.0752707388706387
ENSGMOG00000016025	0.316958929785656	-0.0689281443099116	3.72347064559746	4.64021072231758	0.0232603048619319	0.0753123005336066
ENSGMOG00000020044	-0.252694827991941	-0.110662999345392	5.80189424227571	4.63934462295359	0.023273727071816	0.0753408783349682
ENSGMOG00000005765	0.339744328385365	-0.0908766547081537	4.30018816511008	4.63651911548786	0.0233175745386996	0.075463781341163
ENSGMOG00000018568	0.330745317230413	0.250446614748468	6.77295270382358	4.63630505464923	0.0233209001570385	0.075463781341163
ENSGMOG00000014930	0.381168119766398	0.0808984270334567	3.63737687733837	4.63220758974233	0.0233846592022222	0.0756463346600666
ENSGMOG00000001585	-1.36965507667557	-0.754296224846749	-0.390442934888339	4.63208661960773	0.0233865445041919	0.0756463346600666
ENSGMOG00000005508	0.216458668634382	0.0431191859397094	6.11184636615081	4.63115188977703	0.0234011178125691	0.0756638336993879
ENSGMOG00000007136	-0.938474300859157	-0.0787699057767729	0.0198370261950438	4.63114753826484	0.0234011856802231	0.0756638336993879
ENSGMOG00000005471	0.466565935153517	0.00290680578138926	1.35496291893383	4.62939037894695	0.0234286087642738	0.0757353836697787
ENSGMOG00000002562	-0.253159509011536	-0.085208918209239	6.41437301368333	4.62913773964593	0.0234325545033318	0.0757353836697787
ENSGMOG00000004936	0.122303191986973	-0.12880464516672	6.03232562777056	4.62594017136212	0.0234825580465628	0.0758820370702352
ENSGMOG00000009477	-0.822003217049287	-0.817668012809784	0.353380103471806	4.62542802206804	0.023490578012334	0.0758914550395507
ENSGMOG00000008998	-0.378673137901223	-0.198078505631771	4.67574091982755	4.62516285616063	0.0234947315516208	0.0758914550395507
ENSGMOG00000011142	-0.314585647526771	-0.0850621564646452	3.77683245979006	4.6241893703488	0.0235099871411031	0.075922759006094
ENSGMOG00000010138	0.576358739592881	0.268342718145908	2.52793723723735	4.62395347284553	0.0235136855654206	0.075922759006094
ENSGMOG00000002448	-0.340240519388516	-0.0436981169558033	8.14522243411058	4.62270021964357	0.0235333450063088	0.0759712730776723
ENSGMOG00000014793	-0.223752346116043	0.0622607896079208	4.95873361503255	4.62158807209295	0.0235508062147277	0.0760126730218608
ENSGMOG00000011624	-1.3440804428742	-1.06344578267738	0.106539219712165	4.62001117913716	0.0235755887443513	0.0760776823397936
