genes	logFC	logCPM	LR	PValue	FDR
ENSGMOG00000008629	-0.00331918113320458	7.59159351769052	0.00124352006434947	0.971869564320908	0.990561784279677
ENSGMOG00000012781	-0.00324270188243948	4.99325886334606	0.00125745003212785	0.971712509572227	0.990561784279677
ENSGMOG00000017099	-0.00321728601450325	4.6162366551444	0.0012667268185762	0.971608400300613	0.990561784279677
ENSGMOG00000004764	-0.00757061432989792	2.5661479579654	0.00123246341885164	0.971994851558652	0.990625329837572
ENSGMOG00000002497	0.00498001184324854	4.25610443454198	0.00122245852687541	0.972108706788935	0.990677216792997
ENSGMOG00000005162	0.00426329675723039	4.30963589583596	0.00120018479216188	0.972363868158593	0.990808942182319
ENSGMOG00000017814	-0.00356590775293397	4.12978452998447	0.0012016316229726	0.972347222071837	0.990808942182319
ENSGMOG00000012216	0.00839862162040317	4.79486828108046	0.00118835903128911	0.972500304337735	0.990883814978417
ENSGMOG00000004016	0.00791896557001313	0.753589749197582	0.00114340634069876	0.973025239128015	0.99115295962807
ENSGMOG00000005766	0.00696033583910838	0.870226193065255	0.00112927844788846	0.973192343648347	0.99115295962807
ENSGMOG00000016806	0.0048975608418874	2.55380131687803	0.00113009475964843	0.97318265993716	0.99115295962807
ENSGMOG00000015111	0.00411479147480324	3.42109258181359	0.00112754833153872	0.973212879194647	0.99115295962807
ENSGMOG00000017320	-0.00405123385798736	4.21008137796134	0.00114628834858621	0.97299127793595	0.99115295962807
ENSGMOG00000018311	0.0039388451509893	5.62680918090167	0.00111760362632651	0.973331224602037	0.99115295962807
ENSGMOG00000015798	0.00324477465477926	4.77813922258904	0.00114290405802109	0.973031162342215	0.99115295962807
ENSGMOG00000017009	0.0031939518582581	4.65884080174724	0.00111876410738643	0.973317387386185	0.99115295962807
ENSGMOG00000017635	-0.00286654797259038	5.63309141671918	0.00115524378681586	0.972886020127933	0.99115295962807
ENSGMOG00000016475	-0.00647218632161103	1.08597229222021	0.00110539244377694	0.973477265239672	0.991237541412124
ENSGMOG00000004698	0.0032624467915542	4.83152536909862	0.00109764569409521	0.973570332099112	0.991268175501871
ENSGMOG00000017428	-0.00604576228979142	1.66146388229432	0.0010674947008984	0.973935724165738	0.991576063305812
ENSGMOG00000009463	0.00845334513402099	2.04732825592498	0.00103897297495337	0.974286156942635	0.991624354682647
ENSGMOG00000013737	0.00495545371719444	3.24170655004466	0.00104727795019777	0.974183626110095	0.991624354682647
ENSGMOG00000016070	0.00399234144789732	3.70997619163117	0.00102784488566954	0.974424186385528	0.991624354682647
ENSGMOG00000010988	0.0038979005040246	3.4229100398467	0.00103599916669506	0.974322970409286	0.991624354682647
ENSGMOG00000005026	-0.00381097493280733	3.31665809649052	0.00103631497813073	0.974319058397788	0.991624354682647
ENSGMOG00000000337	0.00366837138862408	3.55995172318702	0.00105810762384095	0.974050535486655	0.991624354682647
ENSGMOG00000015739	0.00354611499179271	3.97795657424295	0.00103148454215329	0.974378959245268	0.991624354682647
ENSGMOG00000013982	0.00518842123170395	1.85039990338323	0.00101495961075493	0.974584949242911	0.99172383242608
ENSGMOG00000018196	0.00658233842904003	1.10167776268367	0.00100238150265541	0.974742868029588	0.991756286761761
ENSGMOG00000017332	0.0025107065782362	6.71810045098366	0.00100442064135109	0.9747171994568	0.991756286761761
ENSGMOG00000004228	0.00477921783568957	2.93103560944768	0.000990260283142419	0.974895991733286	0.991847964698784
ENSGMOG00000017611	0.00479188951206562	1.77878201035852	0.000959231819532835	0.975292294125939	0.99212289408274
ENSGMOG00000014680	-0.00316550788591291	4.60888545104522	0.000962895386443563	0.975245171483744	0.99212289408274
ENSGMOG00000006786	0.00343451558060288	3.54831231813157	0.000954339842387242	0.975355357863936	0.992122922343468
ENSGMOG00000007416	0.0045138165743774	2.54753635183398	0.000938957831428944	0.975554712689621	0.992133343436414
ENSGMOG00000015206	-0.00366955155060431	3.63701917905211	0.000941966325555654	0.975515593980977	0.992133343436414
ENSGMOG00000003853	0.00258496729749067	7.6015015888568	0.000947701754512309	0.975441190451603	0.992133343436414
ENSGMOG00000006768	0.00737672687686539	-0.0424652011551774	0.000924903378203723	0.97573829589807	0.992201626453426
ENSGMOG00000004110	0.00577773506965052	1.41049092634311	0.000924168252693036	0.975747936606273	0.992201626453426
ENSGMOG00000012381	-0.00568970518297007	1.38348880301349	0.000918026543693884	0.97582863169683	0.992219577122321
ENSGMOG00000012438	-0.00244818042482448	8.09363814448314	0.000910638418531562	0.975926062117546	0.99225454080543
ENSGMOG00000014475	0.00288855313567787	4.86032655853877	0.000900951430606867	0.97605441001099	0.992320066778032
ENSGMOG00000013377	0.00254873242826743	5.96086117353486	0.000896275813818903	0.97611660676393	0.992320066778032
ENSGMOG00000015355	0.00407774280790542	3.31148752473686	0.00088511763621657	0.976265696287411	0.9924075304442
