ID	sample_1	sample_2	sample_3
ENSGMOG00000004375	870	1098	1533
ENSGMOG00000004376	265	229	441
ENSGMOG00000004377	551	565	888
ENSGMOG00000004378	23	50	60
ENSGMOG00000004379	29	32	64
ENSGMOG00000004380	11130	13828	19028
ENSGMOG00000004381	2067	2641	3414
ENSGMOG00000004382	603	651	956
ENSGMOG00000004383	7	3	3
ENSGMOG00000004384	115	136	205
ENSGMOG00000004385	16	19	29
ENSGMOG00000004386	215	269	405
ENSGMOG00000004387	344	486	681
ENSGMOG00000004388	2249	2622	3288
ENSGMOG00000004389	161	213	279
ENSGMOG00000004390	4	16	28
ENSGMOG00000004391	1	5	7
ENSGMOG00000004392	1413	1568	2355
ENSGMOG00000004393	529	839	804
ENSGMOG00000004394	4036	4491	6928
ENSGMOG00000004395	460	562	781
ENSGMOG00000004396	34	29	59
ENSGMOG00000004397	2563	2908	4299
ENSGMOG00000004398	17	25	20
ENSGMOG00000004399	17	27	44
ENSGMOG00000004400	3097	3885	5236
ENSGMOG00000004401	179	217	321
ENSGMOG00000004402	27	24	79
ENSGMOG00000004403	1301	1687	2388
ENSGMOG00000004404	57466	55987	91324
ENSGMOG00000004405	45	67	141
ENSGMOG00000004406	201	219	257
ENSGMOG00000004407	522	552	1098
ENSGMOG00000004408	424	472	683
ENSGMOG00000004409	260	296	468
ENSGMOG00000004410	3	2	4
ENSGMOG00000004411	1055	1090	1513
ENSGMOG00000004412	1816	1781	3194
ENSGMOG00000004413	207	235	303
ENSGMOG00000004414	495	618	795
ENSGMOG00000004415	230	248	408
ENSGMOG00000004416	10	11	17
ENSGMOG00000004417	79	73	123
ENSGMOG00000004418	4	0	12
ENSGMOG00000004419	1184	1344	2206
ENSGMOG00000004420	1	2	2
ENSGMOG00000004421	33	38	58
ENSGMOG00000004422	291	309	497
ENSGMOG00000004423	414	457	604
ENSGMOG00000004424	133	201	172
ENSGMOG00000004425	341	194	673
ENSGMOG00000004426	886	1198	1611
ENSGMOG00000004427	7383	10191	12015
ENSGMOG00000004428	5	0	8
ENSGMOG00000004429	23	20	40
ENSGMOG00000004430	1556	1924	2566
ENSGMOG00000004431	539	680	820
ENSGMOG00000004432	197	191	307
ENSGMOG00000004433	214	287	400
ENSGMOG00000004434	140	147	295
ENSGMOG00000004435	15	14	19
ENSGMOG00000004436	936	1115	1536
ENSGMOG00000004437	88	88	215
ENSGMOG00000004438	4982	5019	8430
ENSGMOG00000004439	5283	6140	8411
ENSGMOG00000004440	28	30	29
ENSGMOG00000004441	16102	17933	26078
ENSGMOG00000004442	3029	3368	5280
ENSGMOG00000004443	33	34	42
ENSGMOG00000004444	987	1233	1736
ENSGMOG00000004445	875	903	1515
ENSGMOG00000004446	17	16	56
ENSGMOG00000004447	258	277	427
ENSGMOG00000004448	15	78	62
ENSGMOG00000004449	15	5	18
ENSGMOG00000004450	508	395	1154
ENSGMOG00000004451	5589	5593	9752
ENSGMOG00000004452	1255	1763	2067
ENSGMOG00000004453	3171	3443	4743
ENSGMOG00000004454	457	510	760
ENSGMOG00000004455	11663	14327	21015
ENSGMOG00000004456	1140	1326	2115
ENSGMOG00000004457	67	55	73
ENSGMOG00000004458	2192	2531	3951
ENSGMOG00000004459	0	0	0
ENSGMOG00000004460	854	1266	1475
ENSGMOG00000004461	421	491	803
ENSGMOG00000004462	10	46	53
ENSGMOG00000004463	315	297	564
ENSGMOG00000004464	3298	3931	5400
ENSGMOG00000004465	51	80	106
ENSGMOG00000004466	689	959	1073
ENSGMOG00000004467	6926	9190	11802
ENSGMOG00000004468	65	69	100
ENSGMOG00000004469	11352	11369	19052
ENSGMOG00000004470	103	112	196
ENSGMOG00000004471	43	52	73
ENSGMOG00000004472	309	361	511
ENSGMOG00000004473	768	793	1104
ENSGMOG00000004474	272	276	395
ENSGMOG00000004475	16	5	26
ENSGMOG00000004476	5178	6236	7832
ENSGMOG00000004477	166	198	264
ENSGMOG00000004478	1607	1899	2516
ENSGMOG00000004479	38	28	60
ENSGMOG00000004480	448	444	915
ENSGMOG00000004481	618	768	1021
ENSGMOG00000004482	263	201	490
ENSGMOG00000004483	210	225	350
ENSGMOG00000004484	1444	1498	2398
ENSGMOG00000004485	808	936	1308
ENSGMOG00000004486	357	354	573
ENSGMOG00000004487	158	246	286
ENSGMOG00000004488	8481	7738	15081
ENSGMOG00000004489	887	1081	1438
ENSGMOG00000004490	298	300	469
ENSGMOG00000004491	881	1083	1643
ENSGMOG00000004492	240	197	446
ENSGMOG00000004493	1307	1743	2623
ENSGMOG00000004494	67	96	81
ENSGMOG00000004495	5677	7191	9018
ENSGMOG00000004496	11172	13448	18396
ENSGMOG00000004497	476	571	795
ENSGMOG00000004498	3250	2286	5327
ENSGMOG00000004499	601	579	934
ENSGMOG00000004500	0	0	0
ENSGMOG00000004501	1056	1294	1705
ENSGMOG00000004502	54	94	129
ENSGMOG00000004503	129	135	237
ENSGMOG00000004504	6179	4404	10322
ENSGMOG00000004505	20	15	21
ENSGMOG00000004506	48	78	133
ENSGMOG00000004507	3	6	8
ENSGMOG00000004508	109	102	144
ENSGMOG00000004509	1179	1193	1825
ENSGMOG00000004510	75	73	106
ENSGMOG00000004511	368	417	622
ENSGMOG00000004512	6	6	17
ENSGMOG00000004513	2065	2393	3328
ENSGMOG00000004514	1617	1524	2593
ENSGMOG00000004515	38	61	95
ENSGMOG00000004516	10346	9775	17233
ENSGMOG00000004517	28	27	53
ENSGMOG00000004518	62	91	160
ENSGMOG00000004519	1284	1186	2120
ENSGMOG00000004520	1810	2087	2950
ENSGMOG00000004521	6050	8071	10249
ENSGMOG00000004522	230	330	465
ENSGMOG00000004523	210	249	301
ENSGMOG00000004524	961	1185	1090
ENSGMOG00000004525	15128	14407	23227
ENSGMOG00000004526	517	652	1040
ENSGMOG00000004527	5012	5959	8665
ENSGMOG00000004528	476	635	732
ENSGMOG00000004529	98	76	158
ENSGMOG00000004530	3664	3250	5630
ENSGMOG00000004531	2022	2392	3374
ENSGMOG00000004532	31	36	92
ENSGMOG00000004533	6	17	21
ENSGMOG00000004534	731	793	1140
ENSGMOG00000004535	26064	31102	42306
ENSGMOG00000004536	2785	3600	4510
ENSGMOG00000004537	6709	9604	11569
ENSGMOG00000004538	19513	18349	31085
ENSGMOG00000004539	15	26	24
ENSGMOG00000004540	1392	1520	2439
ENSGMOG00000004541	2323	2875	3855
ENSGMOG00000004542	5320	7554	8624
ENSGMOG00000004543	995	1167	1747
ENSGMOG00000004544	1558	1807	2286
ENSGMOG00000004545	45	37	86
ENSGMOG00000004546	2	5	2
ENSGMOG00000004547	0	0	2
ENSGMOG00000004548	1051	1215	1790
ENSGMOG00000004549	1154	1204	1769
ENSGMOG00000004550	2	3	8
ENSGMOG00000004551	159	152	255
ENSGMOG00000004552	1886	2555	3237
ENSGMOG00000004553	657	926	1205
ENSGMOG00000004554	3417	3580	5784
ENSGMOG00000004555	2628	2198	3772
ENSGMOG00000004556	120	106	184
ENSGMOG00000004557	6	5	3
ENSGMOG00000004558	65	71	110
ENSGMOG00000004559	3261	2691	5510
ENSGMOG00000004560	278	318	447
ENSGMOG00000004561	643	678	1053
ENSGMOG00000004562	969	1344	1765
ENSGMOG00000004563	53	77	104
ENSGMOG00000004564	40	59	86
ENSGMOG00000004565	329	473	560
ENSGMOG00000004566	65	84	110
ENSGMOG00000004567	9	16	11
ENSGMOG00000004568	17	37	50
ENSGMOG00000004569	2058	2206	3422
ENSGMOG00000004570	1178	1362	1926
ENSGMOG00000004571	1002	1270	1705
ENSGMOG00000004572	359	364	663
ENSGMOG00000004573	26	14	63
ENSGMOG00000004574	213	263	307
ENSGMOG00000004575	22	38	20
ENSGMOG00000004576	71273	73054	118272
ENSGMOG00000004577	3209	3658	5025
ENSGMOG00000004578	787	438	1690
ENSGMOG00000004579	28	10	19
ENSGMOG00000004580	48	71	108
ENSGMOG00000004581	5	5	8
ENSGMOG00000004582	5384	6597	8906
ENSGMOG00000004583	357	369	516
ENSGMOG00000004584	129	170	245
ENSGMOG00000004585	285	125	311
ENSGMOG00000004586	1235	1628	2021
ENSGMOG00000004587	0	1	0
ENSGMOG00000004588	14530	16553	24009
ENSGMOG00000004589	311	374	596
ENSGMOG00000004590	501	522	703
ENSGMOG00000004591	725	791	1156
ENSGMOG00000004592	525	750	886
ENSGMOG00000004593	535	505	758
ENSGMOG00000004594	601	592	1119
ENSGMOG00000004595	6328	7288	10167
ENSGMOG00000004596	61	49	135
ENSGMOG00000004597	8	19	22
ENSGMOG00000004598	1357	1401	2461
ENSGMOG00000004599	9	7	16
ENSGMOG00000004600	115	116	182
ENSGMOG00000004601	37	73	93
ENSGMOG00000004602	1	0	2
ENSGMOG00000004603	9	6	3
ENSGMOG00000004604	2789	3101	4486
ENSGMOG00000004605	5	3	3
ENSGMOG00000004606	44	28	38
ENSGMOG00000004607	34	25	40
ENSGMOG00000004608	1532	1674	2300
ENSGMOG00000004609	51	50	89
ENSGMOG00000004610	284	322	432
ENSGMOG00000004611	417	621	677
ENSGMOG00000004612	1506	2097	2604
ENSGMOG00000004613	10	6	17
ENSGMOG00000004614	99	83	149
ENSGMOG00000004615	162	226	297
ENSGMOG00000004616	1122	1443	1567
ENSGMOG00000004617	7	12	21
ENSGMOG00000004618	6	8	4
ENSGMOG00000004619	0	0	0
ENSGMOG00000004620	23	16	56
ENSGMOG00000004621	46239	50637	76905
ENSGMOG00000004622	412	466	618
ENSGMOG00000004623	0	5	6
ENSGMOG00000004624	123	141	148
ENSGMOG00000004625	19613	27218	36172
ENSGMOG00000004626	329	353	504
ENSGMOG00000004627	42	39	73
ENSGMOG00000004628	6	15	25
ENSGMOG00000004629	550	457	867
ENSGMOG00000004630	1248	1491	2129
ENSGMOG00000004631	193	227	253
ENSGMOG00000004632	807	907	1316
ENSGMOG00000004633	922	1149	1598
ENSGMOG00000004634	5	8	16
ENSGMOG00000004635	29	33	51
ENSGMOG00000004636	26	17	30
ENSGMOG00000004637	803	946	1413
ENSGMOG00000004638	0	0	0
ENSGMOG00000004639	460	456	620
ENSGMOG00000004640	339	452	489
ENSGMOG00000004641	7	6	9
ENSGMOG00000004642	486	520	700
ENSGMOG00000004643	560	452	773
ENSGMOG00000004644	444	454	721
ENSGMOG00000004645	2	4	4
ENSGMOG00000004646	834	802	1217
ENSGMOG00000004647	1776	1730	2664
ENSGMOG00000004648	398	573	747
ENSGMOG00000004649	319	445	544
ENSGMOG00000004650	0	0	0
ENSGMOG00000004651	2656	3723	4335
ENSGMOG00000004652	122	86	274
ENSGMOG00000004653	10	11	8
ENSGMOG00000004654	214	237	398
ENSGMOG00000004655	996	1123	1618
ENSGMOG00000004656	1253	1540	1960
ENSGMOG00000004657	178	202	283
ENSGMOG00000004658	1964	1892	3329
ENSGMOG00000004659	220	375	539
ENSGMOG00000004660	300	336	448
ENSGMOG00000004661	19	27	28
ENSGMOG00000004662	0	0	0
ENSGMOG00000004663	527	652	908
ENSGMOG00000004664	2555	2994	3677
ENSGMOG00000004665	898	886	1377
ENSGMOG00000004666	572	539	1008
ENSGMOG00000004667	1808	2099	3051
ENSGMOG00000004668	29	35	37
ENSGMOG00000004669	658	745	1064
ENSGMOG00000004670	91	76	89
ENSGMOG00000004671	222	162	272
ENSGMOG00000004672	1579	1854	2890
ENSGMOG00000004673	29	46	66
ENSGMOG00000004674	31	25	27
ENSGMOG00000004675	0	2	0
ENSGMOG00000004676	1834	2287	3113
ENSGMOG00000004677	3251	3804	5051
ENSGMOG00000004678	1022	1180	1479
ENSGMOG00000004679	10	12	8
ENSGMOG00000004680	378	413	764
ENSGMOG00000004681	112	110	176
ENSGMOG00000004682	254	389	458
ENSGMOG00000004683	2	0	2
ENSGMOG00000004684	819	954	1302
ENSGMOG00000004685	88	106	127
ENSGMOG00000004686	325	406	563
ENSGMOG00000004687	6	5	9
ENSGMOG00000004688	483	660	767
ENSGMOG00000004689	3488	4186	5336
ENSGMOG00000004690	1974	2155	3200
ENSGMOG00000004691	14	9	6
ENSGMOG00000004692	346	320	491
ENSGMOG00000004693	483	491	774
ENSGMOG00000004694	12968	17612	21693
ENSGMOG00000004695	60	119	138
ENSGMOG00000004696	4247	3785	6345
ENSGMOG00000004697	2	13	18
ENSGMOG00000004698	1242	1670	2006
ENSGMOG00000004699	1484	1746	2556
ENSGMOG00000004700	1260	1332	1843
ENSGMOG00000004701	169	126	259
ENSGMOG00000004702	84	90	139
ENSGMOG00000004703	5	8	10
ENSGMOG00000004704	1593	2330	2768
ENSGMOG00000004705	1500	1579	2372
ENSGMOG00000004706	4038	4336	7622
ENSGMOG00000004707	5796	6983	9581
ENSGMOG00000004708	5	5	14
ENSGMOG00000004709	441	685	969
ENSGMOG00000004710	1035	1370	1783
ENSGMOG00000004711	194	195	370
ENSGMOG00000004712	810	876	1185
ENSGMOG00000004713	196	225	320
ENSGMOG00000004714	44	53	90
ENSGMOG00000004715	49	56	97
ENSGMOG00000004716	1702	1867	2901
ENSGMOG00000004717	11850	11863	19378
ENSGMOG00000004718	1454	1955	2290
ENSGMOG00000004719	157	173	288
ENSGMOG00000004720	3240	4353	5583
ENSGMOG00000004721	21	19	32
ENSGMOG00000004722	31	23	41
ENSGMOG00000004723	4841	4817	7842
ENSGMOG00000004724	13354	15735	20540
ENSGMOG00000004725	241	202	354
ENSGMOG00000004726	641	632	1025
ENSGMOG00000004727	166	188	258
ENSGMOG00000004728	213	264	340
ENSGMOG00000004729	534	793	1087
ENSGMOG00000004730	2135	2201	3140
ENSGMOG00000004731	1529	1377	1946
ENSGMOG00000004732	2707	2981	3994
ENSGMOG00000004733	81	68	116
ENSGMOG00000004734	623	804	956
ENSGMOG00000004735	3	2	2
ENSGMOG00000004736	969	1033	1817
ENSGMOG00000004737	1360	1422	2249
ENSGMOG00000004738	76	91	140
ENSGMOG00000004739	824	886	1426
ENSGMOG00000004740	4170	3956	6625
ENSGMOG00000004741	2358	3773	4107
ENSGMOG00000004742	13	5	22
ENSGMOG00000004743	415	466	617
ENSGMOG00000004744	3912	4830	6745
ENSGMOG00000004745	78	57	87
ENSGMOG00000004746	27	17	68
ENSGMOG00000004747	16	41	35
ENSGMOG00000004748	8246	8722	14131
ENSGMOG00000004749	124	104	166
ENSGMOG00000004750	17	20	41
ENSGMOG00000004751	947	1303	1777
ENSGMOG00000004752	311	432	556
ENSGMOG00000004753	105	80	183
ENSGMOG00000004754	422	442	725
ENSGMOG00000004755	1130	1076	1546
ENSGMOG00000004756	57397	59224	100999
ENSGMOG00000004757	4790	4565	7956
ENSGMOG00000004758	79	83	146
ENSGMOG00000004759	3971	4370	6786
ENSGMOG00000004760	44	46	36
ENSGMOG00000004761	10777	14582	17852
ENSGMOG00000004762	5666	8093	8922
ENSGMOG00000004763	1631	1918	2785
ENSGMOG00000004764	280	256	506
ENSGMOG00000004765	914	804	1267
ENSGMOG00000004766	16	13	32
ENSGMOG00000004767	174	263	288
ENSGMOG00000004768	176	208	390
ENSGMOG00000004769	110	78	161
ENSGMOG00000004770	1962	2224	3095
ENSGMOG00000004771	12074	11650	19704
ENSGMOG00000004772	415	462	652
ENSGMOG00000004773	133	145	252
ENSGMOG00000004774	996	1052	1720
ENSGMOG00000004775	2364	2402	3807
ENSGMOG00000004776	1025	1405	1911
ENSGMOG00000004777	3415	3974	5308
ENSGMOG00000004778	1131	1025	1759
ENSGMOG00000004779	18875	22113	29566
ENSGMOG00000004780	1850	3415	4448
ENSGMOG00000004781	7345	7345	12331
ENSGMOG00000004782	0	2	1
ENSGMOG00000004783	3850	4504	6221
ENSGMOG00000004784	38	46	80
ENSGMOG00000004785	18	11	35
ENSGMOG00000004786	130	122	176
ENSGMOG00000004787	100	150	143
ENSGMOG00000004788	14	10	14
ENSGMOG00000004789	0	0	2
ENSGMOG00000004790	7	4	13
ENSGMOG00000004791	2083	2104	3358
ENSGMOG00000004792	395	227	700
ENSGMOG00000004793	4681	4984	8346
ENSGMOG00000004794	3	0	2
ENSGMOG00000004795	6819	8553	11870
ENSGMOG00000004796	7859	10081	12958
ENSGMOG00000004797	59	45	86
ENSGMOG00000004798	517	480	895
ENSGMOG00000004799	1314	1780	2223
ENSGMOG00000004800	193	179	239
ENSGMOG00000004801	129	137	189
ENSGMOG00000004802	57	44	83
ENSGMOG00000004803	53	46	112
ENSGMOG00000004804	358	332	434
ENSGMOG00000004805	4531	5301	7690
ENSGMOG00000004806	729	766	1232
ENSGMOG00000004807	16	25	32
ENSGMOG00000004808	13	34	49
ENSGMOG00000004809	1448	1565	2680
ENSGMOG00000004810	2580	2251	3981
ENSGMOG00000004811	1366	1727	2330
ENSGMOG00000004812	414	495	656
ENSGMOG00000004813	1706	2258	2956
ENSGMOG00000004814	431	554	729
ENSGMOG00000004815	2355	3031	4032
ENSGMOG00000004816	3525	2633	5489
ENSGMOG00000004817	9	13	28
ENSGMOG00000004818	916	978	1470
ENSGMOG00000004819	201	273	454
ENSGMOG00000004820	390	490	705
ENSGMOG00000004821	1066	1052	1836
ENSGMOG00000004822	649	715	1072
ENSGMOG00000004823	7493	8642	11745
ENSGMOG00000004824	268	198	373
ENSGMOG00000004825	515	515	832
ENSGMOG00000004826	0	0	4
ENSGMOG00000004827	88	103	157
ENSGMOG00000004828	117	115	186
ENSGMOG00000004829	4987	12510	11617
ENSGMOG00000004830	120	133	220
ENSGMOG00000004831	1423	1769	2494
ENSGMOG00000004832	967	971	1284
ENSGMOG00000004833	49440	56546	75043
ENSGMOG00000004834	5407	6560	8464
ENSGMOG00000004835	0	0	3
ENSGMOG00000004836	198	210	339
ENSGMOG00000004837	992	1122	1743
ENSGMOG00000004838	1390	1447	2022
ENSGMOG00000004839	1551	1738	2541
ENSGMOG00000004840	1	0	5
ENSGMOG00000004841	58	74	104
ENSGMOG00000004842	4450	4428	7063
ENSGMOG00000004843	2	0	0
ENSGMOG00000004844	1040	1236	1793
ENSGMOG00000004845	25	23	24
ENSGMOG00000004846	1050	936	1421
ENSGMOG00000004847	2	2	10
ENSGMOG00000004848	3549	3775	5513
ENSGMOG00000004849	2146	2994	3650
ENSGMOG00000004850	719	741	1180
ENSGMOG00000004851	96	187	217
ENSGMOG00000004852	2976	3360	4663
ENSGMOG00000004853	988	920	1545
ENSGMOG00000004854	5327	6860	8722
ENSGMOG00000004855	456	399	921
ENSGMOG00000004856	792	954	1284
ENSGMOG00000004857	22	14	24
ENSGMOG00000004858	868	1157	1363
ENSGMOG00000004859	1	2	4
ENSGMOG00000004860	411	409	508
ENSGMOG00000004861	45	53	68
ENSGMOG00000004862	205	240	378
ENSGMOG00000004863	40	41	59
ENSGMOG00000004864	6710	8567	10418
ENSGMOG00000004865	2712	2576	4181
ENSGMOG00000004866	2	2	6
ENSGMOG00000004867	153	157	274
ENSGMOG00000004868	324	494	635
ENSGMOG00000004869	0	2	0
ENSGMOG00000004870	1341	1632	2263
ENSGMOG00000004871	0	0	0
ENSGMOG00000004872	16	126	247
ENSGMOG00000004873	1501	1839	2302
ENSGMOG00000004874	3131	3791	5258
ENSGMOG00000004875	7	16	18
ENSGMOG00000004876	1	2	6
ENSGMOG00000004877	333	350	484
ENSGMOG00000004878	586	540	1023
ENSGMOG00000004879	131	108	262
ENSGMOG00000004880	10974	12388	18765
ENSGMOG00000004881	25455	36843	41755
ENSGMOG00000004882	1333	1855	2509
ENSGMOG00000004883	572	568	995
ENSGMOG00000004884	14433	19604	25493
ENSGMOG00000004885	360	389	670
ENSGMOG00000004886	0	3	4
ENSGMOG00000004887	2	1	7
ENSGMOG00000004888	2108	2915	3779
ENSGMOG00000004889	141	134	169
ENSGMOG00000004890	24	18	39
ENSGMOG00000004891	342	330	500
ENSGMOG00000004892	19	11	19
ENSGMOG00000004893	513	544	777
ENSGMOG00000004894	641	494	899
ENSGMOG00000004895	1683	2175	2696
ENSGMOG00000004896	5881	9031	9773
ENSGMOG00000004897	986	1070	1708
ENSGMOG00000004898	1	1	4
ENSGMOG00000004899	24	24	19
ENSGMOG00000004900	75	96	130
ENSGMOG00000004901	109	144	199
ENSGMOG00000004902	506	892	1085
ENSGMOG00000004903	26	43	51
ENSGMOG00000004904	410	500	567
ENSGMOG00000004905	889	988	1401
ENSGMOG00000004906	20	35	27
ENSGMOG00000004907	644	739	1267
ENSGMOG00000004908	50	56	48
ENSGMOG00000004909	343	416	669
ENSGMOG00000004910	488	574	880
ENSGMOG00000004911	441	551	816
ENSGMOG00000004912	3342	3194	5246
ENSGMOG00000004913	5688	7499	9694
ENSGMOG00000004914	15	9	9
ENSGMOG00000004915	200	212	231
ENSGMOG00000004916	2247	2719	3399
ENSGMOG00000004917	33	38	74
ENSGMOG00000004918	2	3	15
ENSGMOG00000004919	741	774	1229
ENSGMOG00000004920	174	150	311
ENSGMOG00000004921	156	171	241
ENSGMOG00000004922	1157	943	2055
ENSGMOG00000004923	11941	13476	20183
ENSGMOG00000004924	285	310	428
ENSGMOG00000004925	2795	3343	4413
ENSGMOG00000004926	22	23	21
ENSGMOG00000004927	218	269	363
ENSGMOG00000004928	82	94	146
ENSGMOG00000004929	286	242	390
ENSGMOG00000004930	36742	37406	59917
ENSGMOG00000004931	3903	4925	6713
ENSGMOG00000004932	1469	1806	2658
ENSGMOG00000004933	28	21	45
ENSGMOG00000004934	220	285	321
ENSGMOG00000004935	1768	2337	3295
ENSGMOG00000004936	3000	3291	4663
ENSGMOG00000004937	135	163	191
ENSGMOG00000004938	49538	69682	81002
ENSGMOG00000004939	345	312	497
ENSGMOG00000004940	846	942	1378
ENSGMOG00000004941	5877	7643	9066
ENSGMOG00000004942	0	0	0
ENSGMOG00000004943	2047	2363	3544
ENSGMOG00000004944	1286	1543	2159
ENSGMOG00000004945	763	823	1224
ENSGMOG00000004946	2159	2834	3489
ENSGMOG00000004947	44	58	133
ENSGMOG00000004948	19	15	42
ENSGMOG00000004949	5036	5425	8468
ENSGMOG00000004950	470	273	616
ENSGMOG00000004951	1006	1173	1693
ENSGMOG00000004952	713	733	1021
ENSGMOG00000004953	81	79	126
ENSGMOG00000004954	2372	3472	3880
ENSGMOG00000004955	1	0	0
ENSGMOG00000004956	236	252	364
ENSGMOG00000004957	74	104	154
ENSGMOG00000004958	221	258	427
ENSGMOG00000004959	2393	2432	3975
ENSGMOG00000004960	51	66	106
ENSGMOG00000004961	109	93	140
ENSGMOG00000004962	235	196	306
ENSGMOG00000004963	213	207	364
ENSGMOG00000004964	255	109	212
ENSGMOG00000004965	1778	2182	3130
ENSGMOG00000004966	488	447	751
ENSGMOG00000004967	22	33	40
ENSGMOG00000004968	3003	3389	4714
ENSGMOG00000004969	1716	1763	2961
ENSGMOG00000004970	56	70	133
ENSGMOG00000004971	1594	1282	2814
ENSGMOG00000004972	136	145	271
ENSGMOG00000004973	3833	3909	6903
ENSGMOG00000004974	39	28	66
ENSGMOG00000004975	957	1016	1856
ENSGMOG00000004976	238	275	357
ENSGMOG00000004977	1308	1598	2055
ENSGMOG00000004978	362	447	790
ENSGMOG00000004979	92	91	126
ENSGMOG00000004980	4	4	10
ENSGMOG00000004981	5615	5176	8866
ENSGMOG00000004982	1469	1737	2325
ENSGMOG00000004983	696	663	1140
ENSGMOG00000004984	179	252	355
ENSGMOG00000004985	714	979	1060
ENSGMOG00000004986	234	220	351
ENSGMOG00000004987	2782	2907	4826
ENSGMOG00000004988	116	131	187
ENSGMOG00000004989	294	408	494
ENSGMOG00000004990	45	63	63
ENSGMOG00000004991	90	120	188
ENSGMOG00000004992	315	340	531
ENSGMOG00000004993	183	238	304
ENSGMOG00000004994	87	39	145
ENSGMOG00000004995	11	19	23
ENSGMOG00000004996	22	31	73
ENSGMOG00000004997	82	108	125
ENSGMOG00000004998	651	815	1137
ENSGMOG00000004999	4919	6662	8821
ENSGMOG00000005000	173	187	369
ENSGMOG00000005001	1701	1527	2400
ENSGMOG00000005002	2546	3085	4290
ENSGMOG00000005003	556	528	1127
ENSGMOG00000005004	3782	4037	6205
ENSGMOG00000005005	137	97	203
ENSGMOG00000005006	1162	1542	2074
ENSGMOG00000005007	640	829	1033
ENSGMOG00000005008	199	206	304
ENSGMOG00000005009	1118	959	1755
ENSGMOG00000005010	2	2	3
ENSGMOG00000005011	698	810	1182
ENSGMOG00000005012	3	7	6
ENSGMOG00000005013	57	75	118
ENSGMOG00000005014	332	384	560
ENSGMOG00000005015	7609	7141	13334
ENSGMOG00000005016	430	603	784
ENSGMOG00000005017	3417	4455	6717
ENSGMOG00000005018	88	64	120
ENSGMOG00000005019	1498	2003	2661
ENSGMOG00000005020	2501	2463	4254
ENSGMOG00000005021	1070	1427	1813
ENSGMOG00000005022	98	100	128
ENSGMOG00000005023	2042	2342	3238
ENSGMOG00000005024	2	2	1
ENSGMOG00000005025	16	25	32
ENSGMOG00000005026	450	564	683
ENSGMOG00000005027	411	531	613
ENSGMOG00000005028	550	544	863
ENSGMOG00000005029	515	467	747
ENSGMOG00000005030	2669	2529	4136
ENSGMOG00000005031	1489	1793	2632
ENSGMOG00000005032	587	640	868
ENSGMOG00000005033	2328	2176	3323
ENSGMOG00000005034	34	86	106
ENSGMOG00000005035	600	734	1101
ENSGMOG00000005036	17	18	26
ENSGMOG00000005037	35	27	36
ENSGMOG00000005038	346	357	609
ENSGMOG00000005039	230	306	389
ENSGMOG00000005040	5561	6284	8382
ENSGMOG00000005041	973	1386	1765
ENSGMOG00000005042	68	93	124
ENSGMOG00000005043	30	27	61
ENSGMOG00000005044	18	5	6
ENSGMOG00000005045	2403	2597	3993
ENSGMOG00000005046	547	737	876
ENSGMOG00000005047	0	1	0
ENSGMOG00000005048	1794	1694	2727
ENSGMOG00000005049	3442	3679	5922
ENSGMOG00000005050	631	706	1041
ENSGMOG00000005051	70	68	97
ENSGMOG00000005052	2142	2242	3414
ENSGMOG00000005053	0	0	0
ENSGMOG00000005054	3	3	8
ENSGMOG00000005055	241	224	328
ENSGMOG00000005056	746	704	1208
ENSGMOG00000005057	421	569	870
ENSGMOG00000005058	4347	5744	6332
ENSGMOG00000005059	32	28	56
ENSGMOG00000005060	674	700	1133
ENSGMOG00000005061	124	122	168
ENSGMOG00000005062	155	116	268
ENSGMOG00000005063	21	20	31
ENSGMOG00000005064	608	670	1002
ENSGMOG00000005065	3	4	7
ENSGMOG00000005066	50	53	72
ENSGMOG00000005067	959	912	1533
ENSGMOG00000005068	0	0	0
ENSGMOG00000005069	655	669	1225
ENSGMOG00000005070	22	23	23
ENSGMOG00000005071	392	341	572
ENSGMOG00000005072	70	66	116
ENSGMOG00000005073	24	20	37
ENSGMOG00000005074	140329	135607	226844
ENSGMOG00000005075	1375	1496	2327
ENSGMOG00000005076	199	292	324
ENSGMOG00000005077	24	27	36
ENSGMOG00000005078	563	508	788
ENSGMOG00000005079	644	736	1180
ENSGMOG00000005080	43	21	57
ENSGMOG00000005081	15344	20295	26865
ENSGMOG00000005082	1513	1185	2252
ENSGMOG00000005083	2042	2643	3285
ENSGMOG00000005084	36	41	72
ENSGMOG00000005085	3708	3670	5921
ENSGMOG00000005086	602	603	786
ENSGMOG00000005087	43	33	59
ENSGMOG00000005088	1173	1555	2064
ENSGMOG00000005089	1084	1199	1812
ENSGMOG00000005090	262	279	489
ENSGMOG00000005091	20	9	29
ENSGMOG00000005092	10535	17783	23744
ENSGMOG00000005093	3382	3865	6098
ENSGMOG00000005094	503	489	974
ENSGMOG00000005095	1040	1112	1461
ENSGMOG00000005096	442	460	748
ENSGMOG00000005097	4087	3832	6512
ENSGMOG00000005098	1750	2017	2727
ENSGMOG00000005099	1171	1177	1946
ENSGMOG00000005100	746	996	1412
ENSGMOG00000005101	6	5	7
ENSGMOG00000005102	479	457	842
ENSGMOG00000005103	479	627	940
ENSGMOG00000005104	2310	2629	3583
ENSGMOG00000005105	1794	1606	2706
ENSGMOG00000005106	681	660	1184
